city,name,address,lat,lng,201006,201007,201008,201009,201010,201011,201012,201101,201102,201103,201104,201105,201106,201107,201108,201109,201110,201111,201112,201201,201202,201203,201204,201205,201206,201207,201208,201209,201210,201211,201212,201301,201302,201303,201304,201305,201306,201307,201308,201309,201310,201311,201312,201401,201402,201403,201404,201405,201406,201407,201408,201409,201410,201411,201412,201501,201502,201503,201504,201505,201506,201507,201508,201509,201510,201511,201512,201601,201602,201603
北京,北京市政府,北京市东城区正义路2号,39.910842,116.413625,10.0313969212,10.0294151091,10.0232685909,10.0426841177,10.049706862,10.0511313944,10.0594223542,10.0645429115,10.0696797274,10.0752114857,10.0738630383,10.0761374896,10.0747902912,10.0753378095,10.0778189394,10.0802101309,10.0779449343,10.0771466988,10.0746217637,10.0720481941,10.0658614715,10.0592940037,10.0549632292,10.0546193945,10.0772727783,10.0776089128,10.0856841015,10.0873495888,10.0950165901,10.101846487,10.1071628207,10.1296266128,10.1381643397,10.1662748045,10.1969404417,10.2164352441,10.2321796018,10.2568871383,10.2885798708,10.3253835971,10.3506382821,10.3524271342,10.356631096,10.3775765752,10.3970856306,10.4063515666,10.4115393328,10.4184645474,10.4123813115,10.3962306688,10.3957112279,10.3822341008,10.3891184377,10.3829463406,10.3748028212,10.3862840036,10.3815833517,10.3804667955,10.3841528932,10.3859445655,10.3957112279,10.410455746,10.4277425966,10.4369940105,10.4514933474,10.4609581841,10.4625603359,10.4655574695,10.4676643518,10.4760477701
上海,上海市政府,人民大道200号,31.236301,121.480236,10.1455313634,10.1329709644,10.0969138891,10.1124104682,10.1294670787,10.1427800056,10.141598531,10.1608392752,10.173934449,10.1737436712,10.1915570499,10.2067722682,10.2163255449,10.2282486232,10.2269830978,10.2247011082,10.2202671558,10.215557313,10.2113398318,10.2104941969,10.2098318964,10.2074365975,10.2009590518,10.1912946172,10.1977976113,10.1981328255,10.2000674219,10.2007733611,10.2011075795,10.2017756814,10.204850612,10.2275618224,10.2407451949,10.245196056,10.2470772569,10.2493795691,10.2551650299,10.2636763158,10.2743267087,10.2855475522,10.3087859801,10.326923546,10.350094604,10.3631251395,10.3741784456,10.3840292112,10.3898257927,10.3855432628,10.388041067,10.3835033919,10.3801874616,10.3690751957,10.3661518144,10.3778566393,10.3743970214,10.3821411626,10.3826676985,10.3867158491,10.3892722531,10.4122009471,10.4260539825,10.4375803832,10.4746083321,10.4759067403,10.4813361087,10.4952385712,10.51691489,10.5203474649,10.5225575297,10.5722139586
天津,天津市政府,河西区友谊路30号,39.089478,117.207137,9.20823816388,9.19502366786,9.18625257645,9.20402044323,9.19421099005,9.21084024702,9.23210186376,9.26036786558,9.27893316344,9.30027247948,9.29670153762,9.294037931,9.29468152041,9.29789326898,9.29293367028,9.28461261635,9.28014624622,9.27967985005,9.27415988469,9.27322127002,9.27199975236,9.24840657278,9.24503161177,9.23863624113,9.23259098091,9.2366901473,9.24251710367,9.24416192045,9.24454854331,9.25378292982,9.24936875894,9.24984950507,9.26188863386,9.26236340004,9.25674674479,9.25779631313,9.2593209942,9.26492324975,9.27087087172,9.2751913443,9.28887424963,9.3043770139,9.30882731869,9.31569088758,9.319374133,9.32197118815,9.32696718391,9.32776778885,9.32375833901,9.31235529738,9.29771001811,9.27995971386,9.26832622117,9.27359682161,9.26653165163,9.26103348629,9.26832622117,9.26473385581,9.26539657772,9.26605886073,9.26983494376,9.27687689578,9.28563335601,9.29025999515,9.29596745794,9.29899206957,9.30555963856,9.30755782269,9.30828344631,9.32732308746
重庆,重庆市政府,人民路232号,29.569115,106.558106,8.82746811252,8.81418182319,8.80851861878,8.81254577017,8.82482493918,8.83855179023,8.85409390766,8.87458787628,8.8877907642,8.89754559871,8.90517298518,8.91179955619,8.90272766404,8.89904843389,8.8836402325,8.86601739881,8.8466408131,8.84303772496,8.83141981909,8.83156587912,8.82790796298,8.83564692253,8.8418819895,8.83564692253,8.8389867935,8.85907931788,8.86841328467,8.86939815988,8.87108426398,8.87793983473,8.88211404421,8.88253050843,8.88336291692,8.89027283938,8.90408691394,8.91152994174,8.91851640036,8.92691588978,8.92996487471,8.93708703618,8.94754601503,8.95415696658,8.96149432331,8.96546232852,8.97068626853,8.97790377375,8.98218427884,8.9797944909,8.96814141413,8.95789673495,8.94115288216,8.92279162397,8.90354343566,8.88530251298,8.87584617774,8.88336291692,8.87640491501,8.86911686593,8.8602153589,8.86106654352,8.85651849702,8.8459212333,8.85452220376,8.84764735571,8.84058018849,8.84462468339,8.85166342537,8.84850930089,8.85037430394,8.85366542804
深圳,深圳市政府,福中三路,22.548558,114.065944,10.0073970159,9.9958388136,10.0040113903,10.033462629,10.0409860657,10.04303208,10.0552210276,10.0592940037,10.0645854729,10.069213833,10.0749587903,10.0856424288,10.0867253561,10.0909624746,10.0862673377,10.0857674418,10.0885968865,10.0859341015,10.0789103676,10.0803358249,10.0769785679,10.0853506709,10.0771046687,10.0765581172,10.0845166077,10.0852256058,10.0873495888,10.0878486946,10.0919154278,10.0947275548,10.1074482844,10.1290282285,10.1542073596,10.1743158954,10.1935043973,10.2085796865,10.2234673913,10.2357724631,10.2490611034,10.2800729611,10.3079855265,10.3198926007,10.328461127,10.3292453639,10.340774273,10.3484297512,10.346730025,10.3381877859,10.3196288006,10.315530976,10.3136416501,10.3145370389,10.3170200317,10.3264650857,10.3326366346,10.3390291282,10.3408388495,10.346730025,10.3575840821,10.3840292112,10.4477576235,10.5406197829,10.5477858172,10.5653246483,10.5996302421,10.6247118557,10.6593982423,10.7104766795,10.763165604,10.7988201898
广州,广州市人民政府,府前路1号市政府大院,23.135309,113.270793,9.4573566877,9.43922739792,9.44398855594,9.44841194387,9.47116499026,9.47746253046,9.48470921537,9.50977807544,9.52024860319,9.52171455668,9.52222713312,9.52639121848,9.53017496744,9.53575166124,9.54172827669,9.5427328692,9.53531822917,9.53322065508,9.52639121848,9.52339775076,9.52193426447,9.52558897215,9.51811914613,9.51833964519,9.52317836431,9.52959378327,9.5333654567,9.54258941775,9.55293667531,9.55456817061,9.57080811415,9.59199081532,9.61533870449,9.63619616973,9.66001373475,9.68489612457,9.71196378498,9.73305504013,9.74969514186,9.76416801229,9.77428961406,9.7909345663,9.81449239096,9.82466077199,9.82536383575,9.82249439333,9.82606640557,9.82585028281,9.82530977147,9.80741708379,9.79918203573,9.78616690996,9.77029895829,9.76244228705,9.76812591461,9.77144077162,9.77047031343,9.75643660982,9.75109366198,9.75254837697,9.74987006387,9.74753525076,9.74419869485,9.75678407334,9.74431595564,9.74102744484,9.74437458088,9.75021981613,9.75661035668,9.76111721124
杭州,杭州市人民政府,杭州市环城北路318号,30.278995,120.162141,9.70601174797,9.69381535372,9.68514495816,9.71956471438,9.72901511069,9.73548301634,9.73908449624,9.7574207764,9.76175116222,9.76720953424,9.77428961406,9.75527752537,9.75875075607,9.75591518807,9.75027809629,9.74648280373,9.74496064431,9.74132150195,9.73631073307,9.73275854178,9.72627293311,9.71709773157,9.71281119136,9.69412362463,9.69171658752,9.69634037431,9.69990150044,9.70192201238,9.70698593217,9.71105505199,9.71516804394,9.71667593047,9.71709773157,9.71733868091,9.72310411637,9.72990767568,9.73636982948,9.74226190404,9.74922853351,9.75788357868,9.77166897792,9.78762766644,9.80095636389,9.80961633693,9.80829736553,9.80648093459,9.80067933255,9.79344944733,9.77263827411,9.75724717031,9.73896662037,9.71679646322,9.69066555029,9.68134350156,9.68862214267,9.69369201874,9.68986106991,9.68856015599,9.67394859413,9.66966215288,9.67671241499,9.68196768234,9.6832771952,9.68998487826,9.68464722904,9.68682296732,9.69190195006,9.69756978189,9.70564618408,9.70826311039
南京,南京市政府,北京东路41号,32.064795,118.802961,9.36185901962,9.34931939926,9.34897124015,9.35979432514,9.35996654593,9.35927748475,9.35953593834,9.37610901543,9.3817694876,9.3853855198,9.38714674808,9.38681151509,9.38092667255,9.38160098141,9.37940781309,9.38025190869,9.37254425185,9.36048303041,9.35426754078,9.3521870962,9.35210031701,9.34975442776,9.34879711512,9.35027621227,9.35079772467,9.35374783527,9.36031089855,9.36486241141,9.36871070795,9.37381884097,9.37644785491,9.38151671767,9.38806805976,9.4072220801,9.42464497462,9.43484299933,9.45155957002,9.47108794569,9.47331983179,9.47761563465,9.49213011872,9.50962981747,9.5354627274,9.53798807237,9.55108916536,9.55520585796,9.56219371064,9.5485254266,9.54481060593,9.5409382454,9.53481232087,9.5339444536,9.53885243892,9.54057893384,9.53343784965,9.53293098892,9.53010233789,9.52295892972,9.52886682772,9.53553496869,9.54316310009,9.54845411773,9.56493314971,9.57004073472,9.58286897984,9.59294618594,9.59960834518,9.61820260468,9.63711024658,9.66820815888
武汉,武汉市政府,沿江大道188号,30.598428,114.311831,8.88002911747,8.85737283283,8.86361575889,8.86517041965,8.86785006303,8.88488720184,8.89562962714,8.90557995799,8.91623773172,8.92319149069,8.92638468127,8.93603509657,8.93616664955,8.93300459158,8.93656120469,8.94115288216,8.94115288216,8.93721845086,8.93708703618,8.93379604393,8.93089098445,8.93022956502,8.92611897115,8.91650608004,8.9173106932,8.91784674253,8.93419153534,8.94180711836,8.94298366599,8.94546295218,8.94180711836,8.94285300681,8.95027346656,8.95312284033,8.9542861572,8.95506095063,8.96187901268,8.9787865533,9.00011304593,9.00282407655,9.01188943325,9.01942196796,9.02292586812,9.02605689187,9.02713842775,9.03396112464,9.03610602536,9.03145291192,9.0219605006,9.01359529452,8.99764207852,8.98369068133,8.97373156971,8.95841146923,8.96264794774,8.95686647085,8.96635615479,8.98042393637,8.98832118832,8.99961934066,9.01917986652,9.03598698483,9.03705783983,9.0477037885,9.07211225269,9.08466376389,9.10264379652,9.11063052783,9.1174572445,9.12139986268
