城市,样本平均价,环比涨跌,同比涨跌
全国(百城),9606,0.77,0
北京,23747,0.55,0
上海,26206,-0.02,0
天津,10941,2.16,0
重庆,7314,0.98,0
深圳,23605,0.46,0
广州,13653,0.15,0
杭州,17452,0.55,0
南京,11913,0.36,0
武汉,7504,0.7,0
成都,7762,0.31,0
苏州,12354,4.07,0
大连,10942,0.05,0
厦门,13991,0.15,0
西安,7126,0.88,0
长沙,5815,2.49,0
宁波,13461,0.25,0
东莞,8322,1.56,0
无锡,9226,0.39,0
福州,14004,3.88,0
沈阳,6369,2.46,0
青岛,9114,-0.15,0
济南,8411,-1.11,0
南昌,8345,1.16,0
合肥,6747,0.64,0
郑州,7452,0.38,0
太原,5775,0.75,0
石家庄,5670,0.89,0
长春,6232,-0.37,0
哈尔滨,6703,0.65,0
呼和浩特,6656,2.29,0
海口,13656,0.66,0
南宁,8215,-0.3,0
兰州,6823,0.53,0
昆明,8348,0.23,0
贵阳,5144,-0.12,0
西宁,5011,-0.16,0
银川,4803,0.63,0
乌鲁木齐,5721,2.44,0
温州,16277,-0.06,0
潍坊,4152,1.67,0
包头,5279,0.94,0
北海,5892,3.5,0
常州,7958,1.47,0
桂林,5068,3.45,0
嘉兴,7966,0.29,0
南通,10571,0.21,0
唐山,5922,0.49,0
徐州,5319,0.97,0
镇江,6447,2.71,0
扬州,8759,0.21,0
佛山,8528,-0.12,0
惠州,6217,2.47,0
昆山,8924,1.62,0
廊坊,6683,0.12,0
连云港,4955,0.1,0
洛阳,5108,0.77,0
秦皇岛,6690,1.84,0
三亚,26426,-0.36,0
汕头,7156,-0.4,0
烟台,5986,0.18,0
中山,6413,1.99,0
珠海,12106,3.7,0
吉林,5689,1.97,0
金华,9706,0.38,0
泉州,6279,0.05,0
赣州,4959,1.33,0
宜昌,5154,0.66,0
湛江,5981,2.1,0
江门,5831,0.4,0
舟山,0,0,0
鞍山,4962,0.43,0
宝鸡,4130,1.45,0
保定,4674,2.57,0
德州,4563,2.22,0
东营,5286,-0.62,0
鄂尔多斯,8031,0,0
邯郸,4349,0.14,0
菏泽,3491,2.53,0
湖州,8167,1.57,0
宿迁,4428,1.47,0
江阴,7422,0.53,0
聊城,4784,2.24,0
柳州,5607,2.98,0
马鞍山,5890,1.06,0
绵阳,4558,0,0
日照,6074,0.08,0
淮安,4626,1.4,0
台州,11485,0.05,0
泰州,6355,1.52,0
威海,5581,0.14,0
吴江,9736,1.04,0
芜湖,6515,0.35,0
湘潭,3582,0.9,0
新乡,3112,-0.1,0
营口,4705,1.03,0
张家港,9448,-0.55,0
株洲,3984,3.37,0
淄博,5633,1.46,0
衡水,3360,1.24,0
绍兴,9999,-0.25,0
常熟,8093,0.83,0
