t,t-1,t-2,t-3,t-4,p-1,p-2,p-3,p-4,t-p,t-t0,t0,t0-1,t0-2,t0-3,t0-4
-28.0,77.0,141.0,116.0,-94.0,20.88323753,3.66526569,12.33719647,12.05891761,6601.08949246,-28724,1891.0,82.0,127.0,792.0,499.0
77.0,141.0,116.0,-94.0,-44.0,3.66526569,12.33719647,12.05891761,-4.8053463,6544.97272999,-28719,82.0,127.0,792.0,499.0,193.0
141.0,116.0,-94.0,-44.0,43.0,12.33719647,12.05891761,-4.8053463,-1.33906377,6407.63799568,-28733,127.0,792.0,499.0,193.0,46.0
116.0,-94.0,-44.0,43.0,-10.0,12.05891761,-4.8053463,-1.33906377,15.040524,6303.97519215,-28057,792.0,499.0,193.0,46.0,1287.0
-94.0,-44.0,43.0,-10.0,-38.0,-4.8053463,-1.33906377,15.040524,2.13599217,6410.03410976,-27464,499.0,193.0,46.0,1287.0,391.0
-44.0,43.0,-10.0,-38.0,17.0,-1.33906377,15.040524,2.13599217,9.18652698,6449.22876346,-27227,193.0,46.0,1287.0,391.0,464.0
43.0,-10.0,-38.0,17.0,-8.0,15.040524,2.13599217,9.18652698,1.75701027,6404.88969969,-27224,46.0,1287.0,391.0,464.0,754.0
-10.0,-38.0,17.0,-8.0,-53.0,2.13599217,9.18652698,1.75701027,-4.47964883,6429.93022369,-25927,1287.0,391.0,464.0,754.0,83.0
-38.0,17.0,-8.0,-53.0,45.0,9.18652698,1.75701027,-4.47964883,0.17252592,6470.06621586,-25498,391.0,464.0,754.0,83.0,131.0
17.0,-8.0,-53.0,45.0,19.0,1.75701027,-4.47964883,0.17252592,-4.08132745,6462.25274284,-25051,464.0,754.0,83.0,131.0,17.0
-8.0,-53.0,45.0,19.0,43.0,-4.47964883,0.17252592,-4.08132745,1.17289731,6472.00975311,-24289,754.0,83.0,131.0,17.0,249.0
-53.0,45.0,19.0,43.0,-2.0,0.17252592,-4.08132745,1.17289731,-3.65944071,6520.53010428,-24153,83.0,131.0,17.0,249.0,-111.0
45.0,19.0,43.0,-2.0,5.0,-4.08132745,1.17289731,-3.65944071,-8.45682947,6475.7026302,-24067,131.0,17.0,249.0,-111.0,374.0
19.0,43.0,-2.0,5.0,-36.0,1.17289731,-3.65944071,-8.45682947,-12.63199115,6452.62130275,-24069,17.0,249.0,-111.0,374.0,-93.0
43.0,-2.0,5.0,-36.0,-79.0,-3.65944071,-8.45682947,-12.63199115,-19.72066151,6410.79420006,-23863,249.0,-111.0,374.0,-93.0,-356.0
-2.0,5.0,-36.0,-79.0,-33.0,-8.45682947,-12.63199115,-19.72066151,-16.29532443,6409.13475935,-23972,-111.0,374.0,-93.0,-356.0,-107.0
5.0,-36.0,-79.0,-33.0,-136.0,-12.63199115,-19.72066151,-16.29532443,-12.58853421,6395.67792988,-23603,374.0,-93.0,-356.0,-107.0,-147.0
-36.0,-79.0,-33.0,-136.0,-23.0,-19.72066151,-16.29532443,-12.58853421,-6.24842454,6419.04593873,-23660,-93.0,-356.0,-107.0,-147.0,81.0
-79.0,-33.0,-136.0,-23.0,1.0,-16.29532443,-12.58853421,-6.24842454,-12.85845103,6478.32527722,-23937,-356.0,-107.0,-147.0,81.0,-139.0
-33.0,-136.0,-23.0,1.0,-22.0,-12.58853421,-6.24842454,-12.85845103,-6.53427777,6495.02995279,-24011,-107.0,-147.0,81.0,-139.0,188.0
-136.0,-23.0,1.0,-22.0,-150.0,-6.24842454,-12.85845103,-6.53427777,4.46474877,6618.44141858,-24022,-147.0,81.0,-139.0,188.0,317.0
-23.0,1.0,-22.0,-150.0,-259.0,-12.85845103,-6.53427777,4.46474877,-1.32598578,6635.19299404,-23918,81.0,-139.0,188.0,317.0,352.0
1.0,-22.0,-150.0,-259.0,75.0,-6.53427777,4.46474877,-1.32598578,-0.93211691,6621.33454301,-24058,-139.0,188.0,317.0,352.0,410.0
-22.0,-150.0,-259.0,75.0,37.0,4.46474877,-1.32598578,-0.93211691,7.91470566,6636.80026524,-23848,188.0,317.0,352.0,410.0,716.0
-150.0,-259.0,75.0,37.0,20.0,-1.32598578,-0.93211691,7.91470566,11.00921841,6791.26501401,-23381,317.0,352.0,410.0,716.0,549.0
-259.0,75.0,37.0,20.0,14.0,-0.93211691,7.91470566,11.00921841,11.13594761,7048.93902823,-22770,352.0,410.0,716.0,549.0,689.0
75.0,37.0,20.0,14.0,8.0,7.91470566,11.00921841,11.13594761,-0.00405356999977,6973.00691132,-22435,410.0,716.0,549.0,689.0,327.0
37.0,20.0,14.0,8.0,162.0,11.00921841,11.13594761,-0.00405356999977,-2.1411616,6943.92161698,-21756,716.0,549.0,689.0,327.0,307.0
20.0,14.0,8.0,162.0,-34.0,11.13594761,-0.00405356999977,-2.1411616,2.94031749,6934.93083539,-21227,549.0,689.0,327.0,307.0,243.0
14.0,8.0,162.0,-34.0,-33.0,-0.00405356999977,-2.1411616,2.94031749,8.43912518,6932.066783,-20552,689.0,327.0,307.0,243.0,164.0
8.0,162.0,-34.0,-33.0,38.0,-2.1411616,2.94031749,8.43912518,17.00504196,6924.06272943,-20233,327.0,307.0,243.0,164.0,65.0
162.0,-34.0,-33.0,38.0,45.0,2.94031749,8.43912518,17.00504196,13.65872008,6759.92156783,-20088,307.0,243.0,164.0,65.0,53.0
-34.0,-33.0,38.0,45.0,88.0,8.43912518,17.00504196,13.65872008,17.39214529,6796.86188532,-19811,243.0,164.0,65.0,53.0,125.0
