t,t-1,t-2,t-3,t-4,p-1,p-2,p-3,p-4,t-p,t-t0,t0,t0-1,t0-2,t0-3,t0-4
-43.0,-45.0,25.0,-3.0,-35.0,9.79809728,4.91538671,6.44602662,3.2589342,4400.59672785,-31618,1891.0,82.0,127.0,792.0,499.0
-45.0,25.0,-3.0,-35.0,-79.0,4.91538671,6.44602662,3.2589342,0.5263209,4455.39482513,-31491,82.0,127.0,792.0,499.0,193.0
25.0,-3.0,-35.0,-79.0,-73.0,6.44602662,3.2589342,0.5263209,0.24875308,4435.31021184,-31389,127.0,792.0,499.0,193.0,46.0
-3.0,-35.0,-79.0,-73.0,-16.0,3.2589342,0.5263209,0.24875308,6.70538737,4444.75623846,-30594,792.0,499.0,193.0,46.0,1287.0
-35.0,-79.0,-73.0,-16.0,-94.0,0.5263209,0.24875308,6.70538737,2.38482811,4483.01517266,-30060,499.0,193.0,46.0,1287.0,391.0
-79.0,-73.0,-16.0,-94.0,53.0,0.24875308,6.70538737,2.38482811,1.03314877,4562.54149356,-29788,193.0,46.0,1287.0,391.0,464.0
-73.0,-16.0,-94.0,53.0,-102.0,6.70538737,2.38482811,1.03314877,0.38963782,4635.79024664,-29669,46.0,1287.0,391.0,464.0,754.0
-16.0,-94.0,53.0,-102.0,19.0,2.38482811,1.03314877,0.38963782,-2.56087175,4658.49563401,-28366,1287.0,391.0,464.0,754.0,83.0
-94.0,53.0,-102.0,19.0,15.0,1.03314877,0.38963782,-2.56087175,-0.86657217,4754.88046212,-27881,391.0,464.0,754.0,83.0,131.0
53.0,-102.0,19.0,15.0,-3.0,0.38963782,-2.56087175,-0.86657217,-2.87805983,4702.91361089,-27470,464.0,754.0,83.0,131.0,17.0
-102.0,19.0,15.0,-3.0,35.0,-2.56087175,-0.86657217,-2.87805983,1.83780084,4805.30324871,-26614,754.0,83.0,131.0,17.0,249.0
19.0,15.0,-3.0,35.0,-68.0,-0.86657217,-2.87805983,1.83780084,-3.26599822,4783.74237696,-26550,83.0,131.0,17.0,249.0,-111.0
15.0,-3.0,35.0,-68.0,26.0,-2.87805983,1.83780084,-3.26599822,-6.38538306,4767.87580479,-26434,131.0,17.0,249.0,-111.0,374.0
-3.0,35.0,-68.0,26.0,25.0,1.83780084,-3.26599822,-6.38538306,-7.38008924,4767.99774496,-26414,17.0,249.0,-111.0,374.0,-93.0
35.0,-68.0,26.0,25.0,-50.0,-3.26599822,-6.38538306,-7.38008924,-10.01521403,4734.8355458,-26200,249.0,-111.0,374.0,-93.0,-356.0
