t,t-1,t-2,t-3,t-4,p-1,p-2,p-3,p-4,t-p,t-t0,t0,t0-1,t0-2,t0-3,t0-4
-57.0,94.0,-122.0,-35.0,-157.0,2.03950594,-6.10197785,-6.26196698,-4.89785158,7493.14477155,-23371,17.0,249.0,-111.0,374.0,-93.0
94.0,-122.0,-35.0,-157.0,-97.0,-6.10197785,-6.26196698,-4.89785158,-10.94117679,7401.18427749,-23216,249.0,-111.0,374.0,-93.0,-356.0
-122.0,-35.0,-157.0,-97.0,-10.0,-6.26196698,-4.89785158,-10.94117679,-7.47497761,7517.08229964,-23205,-111.0,374.0,-93.0,-356.0,-107.0
-35.0,-157.0,-97.0,-10.0,-68.0,-4.89785158,-10.94117679,-7.47497761,-6.73476981,7545.82033266,-22796,374.0,-93.0,-356.0,-107.0,-147.0
-157.0,-97.0,-10.0,-68.0,-172.0,-10.94117679,-7.47497761,-6.73476981,-8.26787467,7697.92248108,-22732,-93.0,-356.0,-107.0,-147.0,81.0
-97.0,-10.0,-68.0,-172.0,117.0,-7.47497761,-6.73476981,-8.26787467,-10.64636235,7783.98130429,-22991,-356.0,-107.0,-147.0,81.0,-139.0
-10.0,-68.0,-172.0,117.0,11.0,-6.73476981,-8.26787467,-10.64636235,-3.65838711,7786.50632668,-23088,-107.0,-147.0,81.0,-139.0,188.0
-68.0,-172.0,117.0,11.0,129.0,-8.26787467,-10.64636235,-3.65838711,-2.21067385,7847.77155687,-23167,-147.0,81.0,-139.0,188.0,317.0
-172.0,117.0,11.0,129.0,-271.0,-10.64636235,-3.65838711,-2.21067385,-0.5846471,8011.5036822,-22914,81.0,-139.0,188.0,317.0,352.0
117.0,11.0,129.0,-271.0,62.0,-3.65838711,-2.21067385,-0.5846471,2.85699223,7883.85731985,-23170,-139.0,188.0,317.0,352.0,410.0
11.0,129.0,-271.0,62.0,95.0,-2.21067385,-0.5846471,2.85699223,4.41644687,7869.19893274,-22993,188.0,317.0,352.0,410.0,716.0
129.0,-271.0,62.0,95.0,42.0,-0.5846471,2.85699223,4.41644687,7.16971218,7737.98825889,-22805,317.0,352.0,410.0,716.0,549.0
-271.0,62.0,95.0,42.0,86.0,2.85699223,4.41644687,7.16971218,6.14044159,8008.40361179,-22182,352.0,410.0,716.0,549.0,689.0
62.0,95.0,42.0,86.0,4.0,4.41644687,7.16971218,6.14044159,0.91020102,7949.26060402,-21834,410.0,716.0,549.0,689.0,327.0
95.0,42.0,86.0,4.0,-99.0,7.16971218,6.14044159,0.91020102,2.55831928,7858.67705089,-21213,716.0,549.0,689.0,327.0,307.0
42.0,86.0,4.0,-99.0,-20.0,6.14044159,0.91020102,2.55831928,3.54050989,7823.84676307,-20706,549.0,689.0,327.0,307.0,243.0
86.0,4.0,-99.0,-20.0,67.0,0.91020102,2.55831928,3.54050989,8.5284911,7743.98720466,-20103,689.0,327.0,307.0,243.0,164.0
4.0,-99.0,-20.0,67.0,-58.0,2.55831928,3.54050989,8.5284911,14.14437699,7740.89740568,-19780,327.0,307.0,243.0,164.0,65.0
-99.0,-20.0,67.0,-58.0,84.0,3.54050989,8.5284911,14.14437699,9.99436538,7842.45572496,-19374,307.0,243.0,164.0,65.0,53.0
-20.0,67.0,-58.0,84.0,140.0,8.5284911,14.14437699,9.99436538,11.48740613,7865.99623485,-19111,243.0,164.0,65.0,53.0,125.0
67.0,-58.0,84.0,140.0,263.0,14.14437699,9.99436538,11.48740613,9.22287764,7807.52472595,-19014,164.0,65.0,53.0,125.0,367.0
-58.0,84.0,140.0,263.0,-176.0,9.99436538,11.48740613,9.22287764,12.70383654,7879.66910294,-18891,65.0,53.0,125.0,367.0,621.0
84.0,140.0,263.0,-176.0,25.0,11.48740613,9.22287764,12.70383654,3.60452077,7805.66346832,-18922,53.0,125.0,367.0,621.0,83.0
140.0,263.0,-176.0,25.0,-92.0,9.22287764,12.70383654,3.60452077,-2.59326157,7677.15087445,-18937,125.0,367.0,621.0,83.0,18.0
263.0,-176.0,25.0,-92.0,-64.0,12.70383654,3.60452077,-2.59326157,3.44336343,7423.37375209,-18833,367.0,621.0,83.0,18.0,9.0
-176.0,25.0,-92.0,-64.0,77.0,3.60452077,-2.59326157,3.44336343,-0.42638505,7612.07758863,-18036,621.0,83.0,18.0,9.0,19.0
25.0,-92.0,-64.0,77.0,180.0,-2.59326157,3.44336343,-0.42638505,3.83137838,7590.6821094,-17978,83.0,18.0,9.0,19.0,52.0
-92.0,-64.0,77.0,180.0,-37.0,3.44336343,-0.42638505,3.83137838,10.87335755,7680.08884783,-17868,18.0,9.0,19.0,52.0,9.0
-64.0,77.0,180.0,-37.0,-65.0,-0.42638505,3.83137838,10.87335755,0.36845696,7747.53221126,-17795,9.0,19.0,52.0,9.0,174.0
77.0,180.0,-37.0,-65.0,-12.0,3.83137838,10.87335755,0.36845696,-11.14594148,7670.10582621,-17853,19.0,52.0,9.0,174.0,-259.0
180.0,-37.0,-65.0,-12.0,80.0,10.87335755,0.36845696,-11.14594148,-7.14750137,7493.93720459,-17981,52.0,9.0,174.0,-259.0,-175.0
-37.0,-65.0,-12.0,80.0,32.0,0.36845696,-11.14594148,-7.14750137,-4.79196044,7541.81056214,-17935,9.0,174.0,-259.0,-175.0,-65.0
-65.0,-12.0,80.0,32.0,-114.0,-11.14594148,-7.14750137,-4.79196044,-5.70924432,7607.1790191,-17696,174.0,-259.0,-175.0,-65.0,-18.0
-12.0,80.0,32.0,-114.0,44.0,-7.14750137,-4.79196044,-5.70924432,2.59459983,7608.03307762,-17943,-259.0,-175.0,-65.0,-18.0,-23.0
80.0,32.0,-114.0,44.0,-12.0,-4.79196044,-5.70924432,2.59459983,-8.97449263,7520.88557625,-18198,-175.0,-65.0,-18.0,-23.0,-115.0
32.0,-114.0,44.0,-12.0,31.0,-5.70924432,2.59459983,-8.97449263,-9.73680901,7484.09361581,-18295,-65.0,-18.0,-23.0,-115.0,-129.0
-114.0,44.0,-12.0,31.0,-60.0,2.59459983,-8.97449263,-9.73680901,-7.33262006,7592.38437149,-18199,-18.0,-23.0,-115.0,-129.0,-122.0
44.0,-12.0,31.0,-60.0,3.0,-8.97449263,-9.73680901,-7.33262006,-5.1286891,7550.97897132,-18266,-23.0,-115.0,-129.0,-122.0,-63.0
-12.0,31.0,-60.0,3.0,82.0,-9.73680901,-7.33262006,-5.1286891,-5.63625229,7554.00447869,-18369,-115.0,-129.0,-122.0,-63.0,-35.0
31.0,-60.0,3.0,82.0,-35.0,-7.33262006,-5.1286891,-5.63625229,3.98596812,7513.26766968,-18529,-129.0,-122.0,-63.0,-35.0,328.0
-60.0,3.0,82.0,-35.0,114.0,-5.1286891,-5.63625229,3.98596812,2.08794953,7565.93504962,-18591,-122.0,-63.0,-35.0,328.0,260.0
3.0,82.0,-35.0,114.0,-36.0,-5.63625229,3.98596812,2.08794953,1.74102218,7557.80636052,-18657,-63.0,-35.0,328.0,260.0,409.0
82.0,-35.0,114.0,-36.0,98.0,3.98596812,2.08794953,1.74102218,8.77147985,7470.17010823,-18774,-35.0,328.0,260.0,409.0,471.0
-35.0,114.0,-36.0,98.0,18.0,2.08794953,1.74102218,8.77147985,16.93793612,7509.15607635,-18411,328.0,260.0,409.0,471.0,-5.0
114.0,-36.0,98.0,18.0,101.0,1.74102218,8.77147985,16.93793612,20.71446636,7397.24402588,-18265,260.0,409.0,471.0,-5.0,341.0
-36.0,98.0,18.0,101.0,157.0,8.77147985,16.93793612,20.71446636,20.17442428,7434.98504806,-17820,409.0,471.0,-5.0,341.0,493.0
98.0,18.0,101.0,157.0,135.0,16.93793612,20.71446636,20.17442428,17.36609058,7345.75652791,-17447,471.0,-5.0,341.0,493.0,-30.0
18.0,101.0,157.0,135.0,150.0,20.71446636,20.17442428,17.36609058,20.05162863,7344.69446403,-17470,-5.0,341.0,493.0,-30.0,336.0
101.0,157.0,135.0,150.0,99.0,20.17442428,17.36609058,20.05162863,21.59430843,7264.40893039,-17230,341.0,493.0,-30.0,336.0,424.0
157.0,135.0,150.0,99.0,175.0,17.36609058,20.05162863,21.59430843,14.9219467,7127.58335467,-16894,493.0,-30.0,336.0,424.0,379.0
135.0,150.0,99.0,175.0,-15.0,20.05162863,21.59430843,14.9219467,3.22027245,7009.94944525,-17059,-30.0,336.0,424.0,379.0,-891.0
150.0,99.0,175.0,-15.0,-157.0,21.59430843,14.9219467,3.22027245,-7.59213022,6880.00107388,-16873,336.0,424.0,379.0,-891.0,-318.0
