t,t-1,t-2,t-3,t-4,p-1,p-2,p-3,p-4,t-p,t-t0,t0,t0-1,t0-2,t0-3,t0-4
777.0,707.0,147.0,239.0,337.0,3.55946481,4.24674843,11.20298485,1.09037983,11694.049426,-23716,1891.0,82.0,127.0,792.0,499.0
707.0,147.0,239.0,337.0,-145.0,4.24674843,11.20298485,1.09037983,-0.50124818,10990.6088908,-24341,82.0,127.0,792.0,499.0,193.0
147.0,239.0,337.0,-145.0,-33.0,11.20298485,1.09037983,-0.50124818,2.17403887,10847.8556393,-24361,127.0,792.0,499.0,193.0,46.0
239.0,337.0,-145.0,-33.0,68.0,1.09037983,-0.50124818,2.17403887,16.01330577,10620.0586241,-23808,792.0,499.0,193.0,46.0,1287.0
337.0,-145.0,-33.0,68.0,42.0,-0.50124818,2.17403887,16.01330577,0.65677807,10284.149004,-23646,499.0,193.0,46.0,1287.0,391.0
-145.0,-33.0,68.0,42.0,47.0,2.17403887,16.01330577,0.65677807,9.52081601,10428.6477558,-23308,193.0,46.0,1287.0,391.0,464.0
-33.0,68.0,42.0,47.0,51.0,16.01330577,0.65677807,9.52081601,2.08476078,10463.8217946,-23229,46.0,1287.0,391.0,464.0,754.0
68.0,42.0,47.0,51.0,9.0,0.65677807,9.52081601,2.08476078,-6.03944425,10411.8351004,-22010,1287.0,391.0,464.0,754.0,83.0
42.0,47.0,51.0,9.0,6.0,9.52081601,2.08476078,-6.03944425,1.21625049,10370.4918785,-21661,391.0,464.0,754.0,83.0,131.0
47.0,51.0,9.0,6.0,-19.0,2.08476078,-6.03944425,1.21625049,-2.8199842,10333.0126945,-21244,464.0,754.0,83.0,131.0,17.0
51.0,9.0,6.0,-19.0,-55.0,-6.03944425,1.21625049,-2.8199842,4.92857834,10284.0974553,-20541,754.0,83.0,131.0,17.0,249.0
9.0,6.0,-19.0,-55.0,83.0,1.21625049,-2.8199842,4.92857834,-5.7411578,10269.058011,-20467,83.0,131.0,17.0,249.0,-111.0
6.0,-19.0,-55.0,83.0,-44.0,-2.8199842,4.92857834,-5.7411578,-6.6096358,10264.2742615,-20342,131.0,17.0,249.0,-111.0,374.0
-19.0,-55.0,83.0,-44.0,-103.0,4.92857834,-5.7411578,-6.6096358,-11.54888276,10280.4542773,-20306,17.0,249.0,-111.0,374.0,-93.0
-55.0,83.0,-44.0,-103.0,-114.0,-5.7411578,-6.6096358,-11.54888276,-18.49862141,10340.3828556,-20002,249.0,-111.0,374.0,-93.0,-356.0
83.0,-44.0,-103.0,-114.0,-295.0,-6.6096358,-11.54888276,-18.49862141,-8.94123924,10251.6416979,-20196,-111.0,374.0,-93.0,-356.0,-107.0
-44.0,-103.0,-114.0,-295.0,-30.0,-11.54888276,-18.49862141,-8.94123924,-16.75707217,10289.0320621,-19778,374.0,-93.0,-356.0,-107.0,-147.0
-103.0,-114.0,-295.0,-30.0,-39.0,-18.49862141,-8.94123924,-16.75707217,-4.09351884,10380.4831793,-19768,-93.0,-356.0,-107.0,-147.0,81.0
-114.0,-295.0,-30.0,-39.0,-100.0,-8.94123924,-16.75707217,-4.09351884,-10.16921627,10475.9845579,-20010,-356.0,-107.0,-147.0,81.0,-139.0
-295.0,-30.0,-39.0,-100.0,-58.0,-16.75707217,-4.09351884,-10.16921627,-4.25116013,10762.0433186,-19822,-107.0,-147.0,81.0,-139.0,188.0
-30.0,-39.0,-100.0,-58.0,36.0,-4.09351884,-10.16921627,-4.25116013,0.36936881,10775.2862465,-19939,-147.0,81.0,-139.0,188.0,317.0
-39.0,-100.0,-58.0,36.0,99.0,-10.16921627,-4.25116013,0.36936881,-10.7508391,10810.1927276,-19819,81.0,-139.0,188.0,317.0,352.0
-100.0,-58.0,36.0,99.0,-113.0,-4.25116013,0.36936881,-10.7508391,5.49696988,10900.0235114,-19858,-139.0,188.0,317.0,352.0,410.0
-58.0,36.0,99.0,-113.0,76.0,0.36936881,-10.7508391,5.49696988,8.81350364,10953.7723512,-19612,188.0,317.0,352.0,410.0,716.0
36.0,99.0,-113.0,76.0,47.0,-10.7508391,5.49696988,8.81350364,12.46895193,10918.14172,-19331,317.0,352.0,410.0,716.0,549.0
99.0,-113.0,76.0,47.0,139.0,5.49696988,8.81350364,12.46895193,10.20128102,10808.3908809,-19078,352.0,410.0,716.0,549.0,689.0
-113.0,76.0,47.0,139.0,-126.0,8.81350364,12.46895193,10.20128102,6.94814616,10926.8878508,-18555,410.0,716.0,549.0,689.0,327.0
76.0,47.0,139.0,-126.0,-205.0,12.46895193,10.20128102,6.94814616,9.5803135,10859.7013545,-17915,716.0,549.0,689.0,327.0,307.0
47.0,139.0,-126.0,-205.0,81.0,10.20128102,6.94814616,9.5803135,-0.1031869,10825.1703064,-17413,549.0,689.0,327.0,307.0,243.0
139.0,-126.0,-205.0,81.0,-36.0,6.94814616,9.5803135,-0.1031869,8.96231241,10696.3715874,-16863,689.0,327.0,307.0,243.0,164.0
-126.0,-205.0,81.0,-36.0,162.0,9.5803135,-0.1031869,8.96231241,13.26690943,10829.3197336,-16410,327.0,307.0,243.0,164.0,65.0
-205.0,81.0,-36.0,162.0,123.0,-0.1031869,8.96231241,13.26690943,12.27061758,11043.9000471,-15898,307.0,243.0,164.0,65.0,53.0
81.0,-36.0,162.0,123.0,309.0,8.96231241,13.26690943,12.27061758,10.58577325,10962.7968602,-15736,243.0,164.0,65.0,53.0,125.0
-36.0,162.0,123.0,309.0,37.0,13.26690943,12.27061758,10.58577325,15.42693293,11007.7591726,-15536,164.0,65.0,53.0,125.0,367.0
162.0,123.0,309.0,37.0,159.0,12.27061758,10.58577325,15.42693293,5.97072004,10859.026082,-15633,65.0,53.0,125.0,367.0,621.0
123.0,309.0,37.0,159.0,2.0,10.58577325,15.42693293,5.97072004,2.32621776,10748.2966996,-15703,53.0,125.0,367.0,621.0,83.0
309.0,37.0,159.0,2.0,-35.0,15.42693293,5.97072004,2.32621776,-5.16637531,10449.8824728,-15887,125.0,367.0,621.0,83.0,18.0
37.0,159.0,2.0,-35.0,-113.0,5.97072004,2.32621776,-5.16637531,4.18359337,10428.3094058,-15557,367.0,621.0,83.0,18.0,9.0
159.0,2.0,-35.0,-113.0,203.0,2.32621776,-5.16637531,4.18359337,1.81688506,10275.2801258,-15095,621.0,83.0,18.0,9.0,19.0
2.0,-35.0,-113.0,203.0,-22.0,-5.16637531,4.18359337,1.81688506,1.29721786,10275.6063436,-15014,83.0,18.0,9.0,19.0,52.0
-35.0,-113.0,203.0,-22.0,402.0,4.18359337,1.81688506,1.29721786,9.95721912,10305.4399683,-14961,18.0,9.0,19.0,52.0,9.0
-113.0,203.0,-22.0,402.0,6.0,1.81688506,1.29721786,9.95721912,-3.600226,10422.6235616,-14839,9.0,19.0,52.0,9.0,174.0
203.0,-22.0,402.0,6.0,-32.0,1.29721786,9.95721912,-3.600226,-14.62437906,10221.4404467,-15023,19.0,52.0,9.0,174.0,-259.0
-22.0,402.0,6.0,-32.0,-66.0,9.95721912,-3.600226,-14.62437906,-8.65936935,10244.7376646,-14949,52.0,9.0,174.0,-259.0,-175.0
402.0,6.0,-32.0,-66.0,-132.0,-3.600226,-14.62437906,-8.65936935,-8.23574888,9852.69488367,-15342,9.0,174.0,-259.0,-175.0,-65.0
6.0,-32.0,-66.0,-132.0,-27.0,-14.62437906,-8.65936935,-8.23574888,-11.93688462,9843.09465767,-15174,174.0,-259.0,-175.0,-65.0,-18.0
-32.0,-66.0,-132.0,-27.0,70.0,-8.65936935,-8.23574888,-11.93688462,-3.71863725,9860.47027861,-15401,-259.0,-175.0,-65.0,-18.0,-23.0
-66.0,-132.0,-27.0,70.0,-43.0,-8.23574888,-11.93688462,-3.71863725,-10.51153181,9917.81090926,-15510,-175.0,-65.0,-18.0,-23.0,-115.0
-132.0,-27.0,70.0,-43.0,-45.0,-11.93688462,-3.71863725,-10.51153181,-16.49037846,10041.5751604,-15443,-65.0,-18.0,-23.0,-115.0,-129.0
-27.0,70.0,-43.0,-45.0,-372.0,-3.71863725,-10.51153181,-16.49037846,-5.10073724,10056.6382758,-15434,-18.0,-23.0,-115.0,-129.0,-122.0
70.0,-43.0,-45.0,-372.0,6.0,-10.51153181,-16.49037846,-5.10073724,-5.47473897,9982.91963851,-15527,-23.0,-115.0,-129.0,-122.0,-63.0
-43.0,-45.0,-372.0,6.0,-51.0,-16.49037846,-5.10073724,-5.47473897,-0.93892121,10015.4081067,-15599,-115.0,-129.0,-122.0,-63.0,-35.0
-45.0,-372.0,6.0,-51.0,-41.0,-5.10073724,-5.47473897,-0.93892121,1.08022066,10043.9177282,-15683,-129.0,-122.0,-63.0,-35.0,328.0
-372.0,6.0,-51.0,-41.0,-50.0,-5.47473897,-0.93892121,1.08022066,10.44949729,10410.816991,-15433,-122.0,-63.0,-35.0,328.0,260.0
6.0,-51.0,-41.0,-50.0,38.0,-0.93892121,1.08022066,10.44949729,3.35682046,10399.342252,-15502,-63.0,-35.0,328.0,260.0,409.0
-51.0,-41.0,-50.0,38.0,-113.0,1.08022066,10.44949729,3.35682046,12.99153977,10449.4033308,-15486,-35.0,328.0,260.0,409.0,471.0
-41.0,-50.0,38.0,-113.0,483.0,10.44949729,3.35682046,12.99153977,8.64518767,10491.4835515,-15117,328.0,260.0,409.0,471.0,-5.0
-50.0,38.0,-113.0,483.0,158.0,3.35682046,12.99153977,8.64518767,14.99058845,10551.9330488,-14807,260.0,409.0,471.0,-5.0,341.0
38.0,-113.0,483.0,158.0,532.0,12.99153977,8.64518767,14.99058845,18.71296237,10517.2898692,-14436,409.0,471.0,-5.0,341.0,493.0
-113.0,483.0,158.0,532.0,240.0,8.64518767,14.99058845,18.71296237,19.02374461,10643.281409,-13852,471.0,-5.0,341.0,493.0,-30.0
483.0,158.0,532.0,240.0,72.0,14.99058845,18.71296237,19.02374461,20.64101895,10168.9265967,-14340,-5.0,341.0,493.0,-30.0,336.0
158.0,532.0,240.0,72.0,69.0,18.71296237,19.02374461,20.64101895,17.22409489,10025.9171851,-14157,341.0,493.0,-30.0,336.0,424.0
532.0,240.0,72.0,69.0,-30.0,19.02374461,20.64101895,17.22409489,13.399383,9512.63014749,-14196,493.0,-30.0,336.0,424.0,379.0
240.0,72.0,69.0,-30.0,-55.0,20.64101895,17.22409489,13.399383,6.15716208,9291.6538921,-14466,-30.0,336.0,424.0,379.0,-891.0
72.0,69.0,-30.0,-55.0,-46.0,17.22409489,13.399383,6.15716208,-10.30685613,9240.29491105,-14202,336.0,424.0,379.0,-891.0,-318.0
