t,t-1,t-2,t-3,t-4,p-1,p-2,p-3,p-4,t-p,t-t0,t0,t0-1,t0-2,t0-3,t0-4
4.0,2.0,-62.0,12.0,89.0,-6.209246718,1.780404646,5.841539224,7.275833888,12367.1291109,-18665,317.0,352.0,410.0,716.0,549.0
2.0,-62.0,12.0,89.0,138.0,1.780404646,5.841539224,7.275833888,4.615763638,12358.9198642,-18315,352.0,410.0,716.0,549.0,689.0
-62.0,12.0,89.0,138.0,-36.0,5.841539224,7.275833888,4.615763638,4.642336555,12422.7002688,-17843,410.0,716.0,549.0,689.0,327.0
12.0,89.0,138.0,-36.0,102.0,7.275833888,4.615763638,4.642336555,2.438250077,12416.541808,-17139,716.0,549.0,689.0,327.0,307.0
89.0,138.0,-36.0,102.0,49.0,4.615763638,4.642336555,2.438250077,1.143430575,12334.8176419,-16679,549.0,689.0,327.0,307.0,243.0
138.0,-36.0,102.0,49.0,121.0,4.642336555,2.438250077,1.143430575,3.315618236,12201.4334056,-16128,689.0,327.0,307.0,243.0,164.0
-36.0,102.0,49.0,121.0,40.0,2.438250077,1.143430575,3.315618236,6.43698285,12242.0757421,-15765,327.0,307.0,243.0,164.0,65.0
102.0,49.0,121.0,40.0,-79.0,1.143430575,3.315618236,6.43698285,7.056448381,12142.5139922,-15560,307.0,243.0,164.0,65.0,53.0
49.0,121.0,40.0,-79.0,141.0,3.315618236,6.43698285,7.056448381,6.28098163,12094.6574228,-15366,243.0,164.0,65.0,53.0,125.0
121.0,40.0,-79.0,141.0,-137.0,6.43698285,7.056448381,6.28098163,7.717665332,11976.973041,-15323,164.0,65.0,53.0,125.0,367.0
40.0,-79.0,141.0,-137.0,201.0,7.056448381,6.28098163,7.717665332,7.000075498,11943.4100239,-15298,65.0,53.0,125.0,367.0,621.0
-79.0,141.0,-137.0,201.0,-94.0,6.28098163,7.717665332,7.000075498,5.857430658,12029.4664722,-15166,53.0,125.0,367.0,621.0,83.0
141.0,-137.0,201.0,-94.0,134.0,7.717665332,7.000075498,5.857430658,-0.923719825,11894.7474539,-15182,125.0,367.0,621.0,83.0,18.0
-137.0,201.0,-94.0,134.0,-82.0,7.000075498,5.857430658,-0.923719825,2.290120211,12039.4651192,-14678,367.0,621.0,83.0,18.0,9.0
201.0,-94.0,134.0,-82.0,-10.0,5.857430658,-0.923719825,2.290120211,0.453808802,11845.4651947,-14258,621.0,83.0,18.0,9.0,19.0
-94.0,134.0,-82.0,-10.0,-55.0,-0.923719825,2.290120211,0.453808802,2.174149582,11945.3226254,-14081,83.0,18.0,9.0,19.0,52.0
134.0,-82.0,-10.0,-55.0,-8.0,2.290120211,0.453808802,2.174149582,6.781663008,11810.3989055,-14197,18.0,9.0,19.0,52.0,9.0
-82.0,-10.0,-55.0,-8.0,42.0,0.453808802,2.174149582,6.781663008,-2.994717323,11894.6890257,-14106,9.0,19.0,52.0,9.0,174.0
-10.0,-55.0,-8.0,42.0,-13.0,2.174149582,6.781663008,-2.994717323,-9.459950342,11905.1428346,-14077,19.0,52.0,9.0,174.0,-259.0
-55.0,-8.0,42.0,-13.0,39.0,6.781663008,-2.994717323,-9.459950342,-4.947575187,11962.3169841,-13970,52.0,9.0,174.0,-259.0,-175.0
-8.0,42.0,-13.0,39.0,-13.0,-2.994717323,-9.459950342,-4.947575187,-4.751611979,11977.0986471,-13953,9.0,174.0,-259.0,-175.0,-65.0
42.0,-13.0,39.0,-13.0,-16.0,-9.459950342,-4.947575187,-4.751611979,-4.709830749,11932.1039298,-13821,174.0,-259.0,-175.0,-65.0,-18.0
-13.0,39.0,-13.0,-16.0,-7.0,-4.947575187,-4.751611979,-4.709830749,-2.051727477,11935.6439795,-14067,-259.0,-175.0,-65.0,-18.0,-23.0
39.0,-13.0,-16.0,-7.0,-1.0,-4.751611979,-4.709830749,-2.051727477,-5.136921406,11891.6964043,-14281,-175.0,-65.0,-18.0,-23.0,-115.0
-13.0,-16.0,-7.0,-1.0,-296.0,-4.709830749,-2.051727477,-5.136921406,-5.948267371,11899.9447923,-14333,-65.0,-18.0,-23.0,-115.0,-129.0
-16.0,-7.0,-1.0,-296.0,42.0,-2.051727477,-5.136921406,-5.948267371,-5.216994136,11911.2349616,-14335,-18.0,-23.0,-115.0,-129.0,-122.0
-7.0,-1.0,-296.0,42.0,-58.0,-5.136921406,-5.948267371,-5.216994136,-1.39125541,11916.1832341,-14351,-23.0,-115.0,-129.0,-122.0,-63.0
-1.0,-296.0,42.0,-58.0,-106.0,-5.948267371,-5.216994136,-1.39125541,-1.826895384,11912.0463127,-14465,-115.0,-129.0,-122.0,-63.0,-35.0
-296.0,42.0,-58.0,-106.0,-189.0,-5.216994136,-1.39125541,-1.826895384,1.257344829,12202.0980453,-14298,-129.0,-122.0,-63.0,-35.0,328.0
42.0,-58.0,-106.0,-189.0,47.0,-1.39125541,-1.826895384,1.257344829,3.441874691,12154.8810512,-14462,-122.0,-63.0,-35.0,328.0,260.0
-58.0,-106.0,-189.0,47.0,58.0,-1.826895384,1.257344829,3.441874691,3.053424321,12211.4897958,-14467,-63.0,-35.0,328.0,260.0,409.0
-106.0,-189.0,47.0,58.0,-99.0,1.257344829,3.441874691,3.053424321,5.433462253,12315.6629004,-14396,-35.0,328.0,260.0,409.0,471.0
-189.0,47.0,58.0,-99.0,33.0,3.441874691,3.053424321,5.433462253,5.978736264,12505.9202452,-13879,328.0,260.0,409.0,471.0,-5.0
47.0,58.0,-99.0,33.0,8.0,3.053424321,5.433462253,5.978736264,8.329932842,12462.3621199,-13666,260.0,409.0,471.0,-5.0,341.0
58.0,-99.0,33.0,8.0,70.0,5.433462253,5.978736264,8.329932842,13.242933955,12407.4155442,-13315,409.0,471.0,-5.0,341.0,493.0
-99.0,33.0,8.0,70.0,-131.0,5.978736264,8.329932842,13.242933955,8.940512001,12511.8490065,-12745,471.0,-5.0,341.0,493.0,-30.0
33.0,8.0,70.0,-131.0,-50.0,8.329932842,13.242933955,8.940512001,9.722817471,12484.8277427,-12783,-5.0,341.0,493.0,-30.0,336.0
8.0,70.0,-131.0,-50.0,-152.0,13.242933955,8.940512001,9.722817471,9.661845707,12485.1576756,-12450,341.0,493.0,-30.0,336.0,424.0
70.0,-131.0,-50.0,-152.0,-98.0,8.940512001,9.722817471,9.661845707,9.40810176,12428.4006095,-12027,493.0,-30.0,336.0,424.0,379.0
-131.0,-50.0,-152.0,-98.0,-40.0,9.722817471,9.661845707,9.40810176,1.318693253,12568.3411215,-11926,-30.0,336.0,424.0,379.0,-891.0
-50.0,-152.0,-98.0,-40.0,-60.0,9.661845707,9.40810176,1.318693253,-9.424607869,12628.063939,-11540,336.0,424.0,379.0,-891.0,-318.0
