t,t-1,t-2,t-3,t-4,p-1,p-2,p-3,p-4,t-p,t-t0,t0,t0-1,t0-2,t0-3,t0-4
-114.0,-118.0,-99.0,-37.0,-159.0,-13.44244226,-17.67558573,-13.49864931,-12.7285687,7211.83237876,-23008,374.0,-93.0,-356.0,-107.0,-147.0
-118.0,-99.0,-37.0,-159.0,245.0,-17.67558573,-13.49864931,-12.7285687,-10.17134521,7316.3899365,-22983,-93.0,-356.0,-107.0,-147.0,81.0
-99.0,-37.0,-159.0,245.0,26.0,-13.49864931,-12.7285687,-10.17134521,-11.36359477,7397.71435077,-23240,-356.0,-107.0,-147.0,81.0,-139.0
-37.0,-159.0,245.0,26.0,-50.0,-12.7285687,-10.17134521,-11.36359477,-4.12622378,7421.21570146,-23310,-107.0,-147.0,81.0,-139.0,188.0
-159.0,245.0,26.0,-50.0,15.0,-10.17134521,-11.36359477,-4.12622378,1.30002691,7567.48713276,-23298,-147.0,81.0,-139.0,188.0,317.0
245.0,26.0,-50.0,15.0,128.0,-11.36359477,-4.12622378,1.30002691,-9.22101298,7312.31578755,-23462,81.0,-139.0,188.0,317.0,352.0
26.0,-50.0,15.0,128.0,-36.0,-4.12622378,1.30002691,-9.22101298,2.73168291,7274.95219278,-23627,-139.0,188.0,317.0,352.0,410.0
-50.0,15.0,128.0,-36.0,-100.0,1.30002691,-9.22101298,2.73168291,9.81204277,7320.825969,-23389,188.0,317.0,352.0,410.0,716.0
15.0,128.0,-36.0,-100.0,153.0,-9.22101298,2.73168291,9.81204277,10.41379964,7307.12599591,-23087,317.0,352.0,410.0,716.0,549.0
128.0,-36.0,-100.0,153.0,-34.0,2.73168291,9.81204277,10.41379964,10.74193127,7169.90498293,-22863,352.0,410.0,716.0,549.0,689.0
-36.0,-100.0,153.0,-34.0,9.0,9.81204277,10.41379964,10.74193127,4.54333373,7208.63666584,-22417,410.0,716.0,549.0,689.0,327.0
-100.0,153.0,-34.0,9.0,-130.0,10.41379964,10.74193127,4.54333373,4.31860904,7318.44870861,-21601,716.0,549.0,689.0,327.0,307.0
153.0,-34.0,9.0,-130.0,-95.0,10.74193127,4.54333373,4.31860904,2.92816139,7175.86250825,-21205,549.0,689.0,327.0,307.0,243.0
-34.0,9.0,-130.0,-95.0,262.0,4.54333373,4.31860904,2.92816139,5.01441878,7220.60443952,-20482,689.0,327.0,307.0,243.0,164.0
9.0,-130.0,-95.0,262.0,46.0,4.31860904,2.92816139,5.01441878,13.88538613,7216.14777325,-20164,327.0,307.0,243.0,164.0,65.0
-130.0,-95.0,262.0,46.0,101.0,2.92816139,5.01441878,13.88538613,11.37741719,7350.46638229,-19727,307.0,243.0,164.0,65.0,53.0
-95.0,262.0,46.0,101.0,119.0,5.01441878,13.88538613,11.37741719,11.01339706,7448.39454368,-19389,243.0,164.0,65.0,53.0,125.0
262.0,46.0,101.0,119.0,153.0,13.88538613,11.37741719,11.01339706,10.3368435,7191.40896246,-19487,164.0,65.0,53.0,125.0,367.0
46.0,101.0,119.0,153.0,156.0,11.37741719,11.01339706,10.3368435,7.25342012,7159.29434859,-19468,65.0,53.0,125.0,367.0,621.0
101.0,119.0,153.0,156.0,-44.0,11.01339706,10.3368435,7.25342012,4.70203549,7069.67176578,-19516,53.0,125.0,367.0,621.0,83.0
119.0,153.0,156.0,-44.0,-38.0,10.3368435,7.25342012,4.70203549,-2.86864311,6961.68516284,-19510,125.0,367.0,621.0,83.0,18.0
153.0,156.0,-44.0,-38.0,-23.0,7.25342012,4.70203549,-2.86864311,2.09270674,6819.02200634,-19296,367.0,621.0,83.0,18.0,9.0
156.0,-44.0,-38.0,-23.0,52.0,4.70203549,-2.86864311,2.09270674,3.69918389,6670.27542646,-18831,621.0,83.0,18.0,9.0,19.0
-44.0,-38.0,-23.0,52.0,-21.0,-2.86864311,2.09270674,3.69918389,2.49884866,6718.97746195,-18704,83.0,18.0,9.0,19.0,52.0
-38.0,-23.0,52.0,-21.0,83.0,2.09270674,3.69918389,2.49884866,12.8524598,6754.10881884,-18648,18.0,9.0,19.0,52.0,9.0
-23.0,52.0,-21.0,83.0,-89.0,3.69918389,2.49884866,12.8524598,-3.14433137,6779.20152558,-18616,9.0,19.0,52.0,9.0,174.0
52.0,-21.0,83.0,-89.0,-63.0,2.49884866,12.8524598,-3.14433137,-13.49895159,6730.90070947,-18649,19.0,52.0,9.0,174.0,-259.0
-21.0,83.0,-89.0,-63.0,-122.0,12.8524598,-3.14433137,-13.49895159,-6.59051324,6754.39955813,-18576,52.0,9.0,174.0,-259.0,-175.0
83.0,-89.0,-63.0,-122.0,-34.0,-3.14433137,-13.49895159,-6.59051324,-8.6988573,6684.25201793,-18650,9.0,174.0,-259.0,-175.0,-65.0
-89.0,-63.0,-122.0,-34.0,-51.0,-13.49895159,-6.59051324,-8.6988573,-8.79283461,6770.10768656,-18387,174.0,-259.0,-175.0,-65.0,-18.0
-63.0,-122.0,-34.0,-51.0,-42.0,-6.59051324,-8.6988573,-8.79283461,-1.62697655,6819.60873497,-18583,-259.0,-175.0,-65.0,-18.0,-23.0
-122.0,-34.0,-51.0,-42.0,20.0,-8.6988573,-8.79283461,-1.62697655,-9.0106163,6935.01822173,-18636,-175.0,-65.0,-18.0,-23.0,-115.0
-34.0,-51.0,-42.0,20.0,55.0,-8.79283461,-1.62697655,-9.0106163,-13.28690117,6960.31936443,-18667,-65.0,-18.0,-23.0,-115.0,-129.0
-51.0,-42.0,20.0,55.0,-68.0,-1.62697655,-9.0106163,-13.28690117,-10.04207199,7002.52652982,-18634,-18.0,-23.0,-115.0,-129.0,-122.0
-42.0,20.0,55.0,-68.0,21.0,-9.0106163,-13.28690117,-10.04207199,-3.73181008,7042.89955327,-18615,-23.0,-115.0,-129.0,-122.0,-63.0
20.0,55.0,-68.0,21.0,130.0,-13.28690117,-10.04207199,-3.73181008,-4.4762545,7013.88893697,-18750,-115.0,-129.0,-122.0,-63.0,-35.0
55.0,-68.0,21.0,130.0,36.0,-10.04207199,-3.73181008,-4.4762545,-0.85800804,6945.6020358,-18934,-129.0,-122.0,-63.0,-35.0,328.0
-68.0,21.0,130.0,36.0,78.0,-3.73181008,-4.4762545,-0.85800804,5.40475485,7003.55996381,-18988,-122.0,-63.0,-35.0,328.0,260.0
21.0,130.0,36.0,78.0,50.0,-4.4762545,-0.85800804,5.40475485,0.61370293,6978.82815373,-19072,-63.0,-35.0,328.0,260.0,409.0
130.0,36.0,78.0,50.0,106.0,-0.85800804,5.40475485,0.61370293,7.00647697,6844.35189923,-19237,-35.0,328.0,260.0,409.0,471.0
36.0,78.0,50.0,106.0,126.0,5.40475485,0.61370293,7.00647697,13.61546858,6807.49389119,-18945,328.0,260.0,409.0,471.0,-5.0
78.0,50.0,106.0,126.0,47.0,0.61370293,7.00647697,13.61546858,13.6884415,6734.89864604,-18763,260.0,409.0,471.0,-5.0,341.0
50.0,106.0,126.0,47.0,47.0,7.00647697,13.61546858,13.6884415,24.82582246,6685.51234897,-18404,409.0,471.0,-5.0,341.0,493.0
106.0,126.0,47.0,47.0,122.0,13.61546858,13.6884415,24.82582246,16.2903945,6586.51882594,-18039,471.0,-5.0,341.0,493.0,-30.0
126.0,47.0,47.0,122.0,136.0,13.6884415,24.82582246,16.2903945,14.97224471,6474.13429452,-18170,-5.0,341.0,493.0,-30.0,336.0
47.0,47.0,122.0,136.0,144.0,24.82582246,16.2903945,14.97224471,14.56870152,6440.82273602,-17876,341.0,493.0,-30.0,336.0,424.0
47.0,122.0,136.0,144.0,97.0,16.2903945,14.97224471,14.56870152,12.5241992,6418.64855848,-17430,493.0,-30.0,336.0,424.0,379.0
122.0,136.0,144.0,97.0,-54.0,14.97224471,14.56870152,12.5241992,3.91533542,6312.93895298,-17582,-30.0,336.0,424.0,379.0,-891.0
136.0,144.0,97.0,-54.0,24.0,14.56870152,12.5241992,3.91533542,-11.71433327,6191.91119769,-17382,336.0,424.0,379.0,-891.0,-318.0
