t,t-1,t-2,t-3,t-4,p-1,p-2,p-3,p-4,t-p,t-t0,t0,t0-1,t0-2,t0-3,t0-4
-34.0,-13.0,-2.0,25.0,15.0,-1.522849515,1.264395098,-3.159602599,-3.26097313,6744.78781557,-24887,131.0,17.0,249.0,-111.0,374.0
-13.0,-2.0,25.0,15.0,14.0,1.264395098,-3.159602599,-3.26097313,-4.164945243,6756.26496605,-24857,17.0,249.0,-111.0,374.0,-93.0
-2.0,25.0,15.0,14.0,-39.0,-3.159602599,-3.26097313,-4.164945243,-6.31130994,6759.52936115,-24606,249.0,-111.0,374.0,-93.0,-356.0
25.0,15.0,14.0,-39.0,88.0,-3.26097313,-4.164945243,-6.31130994,-4.034474412,6731.36975855,-24742,-111.0,374.0,-93.0,-356.0,-107.0
15.0,14.0,-39.0,88.0,-38.0,-4.164945243,-6.31130994,-4.034474412,-4.937052599,6713.10878542,-24383,374.0,-93.0,-356.0,-107.0,-147.0
14.0,-39.0,88.0,-38.0,-40.0,-6.31130994,-4.034474412,-4.937052599,-2.913124418,6694.94384018,-24490,-93.0,-356.0,-107.0,-147.0,81.0
-39.0,88.0,-38.0,-40.0,64.0,-4.034474412,-4.937052599,-2.913124418,-5.186761105,6727.63253024,-24807,-356.0,-107.0,-147.0,81.0,-139.0
88.0,-38.0,-40.0,64.0,-5.0,-4.937052599,-2.913124418,-5.186761105,-0.807968668,6635.59805583,-25002,-107.0,-147.0,81.0,-139.0,188.0
-38.0,-40.0,64.0,-5.0,121.0,-2.913124418,-5.186761105,-0.807968668,0.447896536,6668.66100323,-25111,-147.0,81.0,-139.0,188.0,317.0
-40.0,64.0,-5.0,121.0,29.0,-5.186761105,-0.807968668,0.447896536,-3.831383755,6705.74787881,-24990,81.0,-139.0,188.0,317.0,352.0
64.0,-5.0,121.0,29.0,65.0,-0.807968668,0.447896536,-3.831383755,1.224615662,6636.5611177,-25193,-139.0,188.0,317.0,352.0,410.0
-5.0,121.0,29.0,65.0,6.0,0.447896536,-3.831383755,1.224615662,2.403814147,6640.75314904,-25000,188.0,317.0,352.0,410.0,716.0
121.0,29.0,65.0,6.0,78.0,-3.831383755,1.224615662,2.403814147,4.006742626,6520.20104557,-24804,317.0,352.0,410.0,716.0,549.0
29.0,65.0,6.0,78.0,38.0,1.224615662,2.403814147,4.006742626,4.365983209,6487.36966182,-24481,352.0,410.0,716.0,549.0,689.0
65.0,6.0,78.0,38.0,36.0,2.403814147,4.006742626,4.365983209,2.174819131,6423.59427748,-24136,410.0,716.0,549.0,689.0,327.0
6.0,78.0,38.0,36.0,41.0,4.006742626,4.365983209,2.174819131,-0.065932062,6419.99809163,-23426,716.0,549.0,689.0,327.0,307.0
78.0,38.0,36.0,41.0,22.0,4.365983209,2.174819131,-0.065932062,1.137674705,6346.00483425,-22955,549.0,689.0,327.0,307.0,243.0
38.0,36.0,41.0,22.0,95.0,2.174819131,-0.065932062,1.137674705,3.847459869,6312.37081746,-22304,689.0,327.0,307.0,243.0,164.0
36.0,41.0,22.0,95.0,68.0,-0.065932062,1.137674705,3.847459869,5.977982461,6278.54563659,-22013,327.0,307.0,243.0,164.0,65.0
41.0,22.0,95.0,68.0,19.0,1.137674705,3.847459869,5.977982461,5.665222476,6237.47970453,-21747,307.0,243.0,164.0,65.0,53.0
22.0,95.0,68.0,19.0,81.0,3.847459869,5.977982461,5.665222476,4.771484028,6216.61737924,-21526,243.0,164.0,65.0,53.0,125.0
95.0,68.0,19.0,81.0,26.0,5.977982461,5.665222476,4.771484028,5.531483009,6125.4648391,-21457,164.0,65.0,53.0,125.0,367.0
68.0,19.0,81.0,26.0,42.0,5.665222476,4.771484028,5.531483009,3.645314432,6063.44282157,-21460,65.0,53.0,125.0,367.0,621.0
19.0,81.0,26.0,42.0,232.0,4.771484028,5.531483009,3.645314432,1.145586233,6050.10804404,-21426,53.0,125.0,367.0,621.0,83.0
81.0,26.0,42.0,232.0,5.0,5.531483009,3.645314432,1.145586233,-1.27779016,5973.87952807,-21382,125.0,367.0,621.0,83.0,18.0
26.0,42.0,232.0,5.0,64.0,3.645314432,1.145586233,-1.27779016,1.364084853,5953.41101108,-21041,367.0,621.0,83.0,18.0,9.0
42.0,232.0,5.0,64.0,-20.0,1.145586233,-1.27779016,1.364084853,0.999447496,5915.05632551,-20462,621.0,83.0,18.0,9.0,19.0
232.0,5.0,64.0,-20.0,-14.0,-1.27779016,1.364084853,0.999447496,2.422218272,5684.20191174,-20611,83.0,18.0,9.0,19.0,52.0
5.0,64.0,-20.0,-14.0,145.0,1.364084853,0.999447496,2.422218272,4.041296062,5677.92412158,-20598,18.0,9.0,19.0,52.0,9.0
64.0,-20.0,-14.0,145.0,-116.0,0.999447496,2.422218272,4.041296062,-2.324300948,5615.28820644,-20653,9.0,19.0,52.0,9.0,174.0
-20.0,-14.0,145.0,-116.0,-221.0,2.422218272,4.041296062,-2.324300948,-4.767644432,5636.28765393,-20614,19.0,52.0,9.0,174.0,-259.0
-14.0,145.0,-116.0,-221.0,-56.0,4.041296062,-2.324300948,-4.767644432,-3.006737941,5652.7098722,-20548,52.0,9.0,174.0,-259.0,-175.0
145.0,-116.0,-221.0,-56.0,83.0,-2.324300948,-4.767644432,-3.006737941,-2.986809048,5511.75116827,-20684,9.0,174.0,-259.0,-175.0,-65.0
-116.0,-221.0,-56.0,83.0,-35.0,-4.767644432,-3.006737941,-2.986809048,-2.986059885,5625.42686732,-20394,174.0,-259.0,-175.0,-65.0,-18.0
-221.0,-56.0,83.0,-35.0,-14.0,-3.006737941,-2.986809048,-2.986059885,-0.61653662,5841.65922289,-20432,-259.0,-175.0,-65.0,-18.0,-23.0
-56.0,83.0,-35.0,-14.0,-52.0,-2.986809048,-2.986059885,-0.61653662,-4.175774188,5894.65248495,-20551,-175.0,-65.0,-18.0,-23.0,-115.0
83.0,-35.0,-14.0,-52.0,-76.0,-2.986059885,-0.61653662,-4.175774188,-5.407525086,5808.6656759,-20699,-65.0,-18.0,-23.0,-115.0,-129.0
-35.0,-14.0,-52.0,-76.0,17.0,-0.61653662,-4.175774188,-5.407525086,-4.287960593,5840.67961601,-20682,-18.0,-23.0,-115.0,-129.0,-122.0
-14.0,-52.0,-76.0,17.0,-39.0,-4.175774188,-5.407525086,-4.287960593,-1.723162777,5854.06307939,-20691,-23.0,-115.0,-129.0,-122.0,-63.0
-52.0,-76.0,17.0,-39.0,35.0,-5.407525086,-4.287960593,-1.723162777,-1.539495108,5901.88730521,-20754,-115.0,-129.0,-122.0,-63.0,-35.0
-76.0,17.0,-39.0,35.0,-94.0,-4.287960593,-1.723162777,-1.539495108,0.410257022,5972.47978012,-20807,-129.0,-122.0,-63.0,-35.0,328.0
17.0,-39.0,35.0,-94.0,-20.0,-1.723162777,-1.539495108,0.410257022,2.183331202,5951.19181953,-20946,-122.0,-63.0,-35.0,328.0,260.0
-39.0,35.0,-94.0,-20.0,22.0,-1.539495108,0.410257022,2.183331202,1.352164421,5988.46865675,-20970,-63.0,-35.0,328.0,260.0,409.0
35.0,-94.0,-20.0,22.0,-21.0,0.410257022,2.183331202,1.352164421,3.921775401,5951.92916164,-21040,-35.0,328.0,260.0,409.0,471.0
-94.0,-20.0,22.0,-21.0,43.0,2.183331202,1.352164421,3.921775401,5.226884887,6046.33941866,-20618,328.0,260.0,409.0,471.0,-5.0
-20.0,22.0,-21.0,43.0,132.0,1.352164421,3.921775401,5.226884887,5.506236806,6068.52274987,-20338,260.0,409.0,471.0,-5.0,341.0
22.0,-21.0,43.0,132.0,4.0,3.921775401,5.226884887,5.506236806,9.900858641,6047.87491429,-19951,409.0,471.0,-5.0,341.0,493.0
-21.0,43.0,132.0,4.0,153.0,5.226884887,5.506236806,9.900858641,7.510039712,6072.79668969,-19459,471.0,-5.0,341.0,493.0,-30.0
43.0,132.0,4.0,153.0,57.0,5.506236806,9.900858641,7.510039712,7.585085213,6035.02357457,-19507,-5.0,341.0,493.0,-30.0,336.0
132.0,4.0,153.0,57.0,220.0,9.900858641,7.510039712,7.585085213,7.008342663,5908.52981138,-19298,341.0,493.0,-30.0,336.0,424.0
4.0,153.0,57.0,220.0,-64.0,7.510039712,7.585085213,7.008342663,6.309978166,5914.43067002,-18809,493.0,-30.0,336.0,424.0,379.0
153.0,57.0,220.0,-64.0,95.0,7.585085213,7.008342663,6.309978166,0.495255893,5768.94070973,-18992,-30.0,336.0,424.0,379.0,-891.0
57.0,220.0,-64.0,95.0,-3.0,7.008342663,6.309978166,0.495255893,-4.962176819,5719.52579495,-18713,336.0,424.0,379.0,-891.0,-318.0
