0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
0.986081279333,0.984784695267,0.9841123539,0.984020398932,0.983812827833,0.983824615451,0.984140141047,0.984143382899,0.984042767455,0.98433526113,0.984180877228,0.984659723551,0.985112163201,0.985152966179,0.985429486175,0.985456725823,0.985874436235,0.986868793006,0.987649338509,0.988705810823,0.989461444352,0.990437781624,0.990854493988,0.991677383872,0.992197416757,0.992222146524,0.993125796088,0.993332552772,0.993457933445,0.993146124571,0.992915491892,0.992773233838,0.992718452513,0.992884619023,0.992443452658,0.991300507668,0.990294782069,0.989439086695,0.988598032163,0.988336151215,0.988140783207,0.988490602007,0.98842566898,0.988217955947,0.988032322481,0.9870122103,0.987495478302,0.988429745162,0.988979543028,0.989489381036,0.990231567287,0.990324132514,0.990922717518,0.99196561219,0.992629685493,0.992887230204,0.99309450661,0.993236011158,0.992895566507,0.992841186881,0.99249775446,0.991402910818,0.99034457998,0.988799616166,0.987316615713,0.986027318848,0.984857604493,0.984304957601,0.983221897277,0.983779812755
1.1823922919,1.18091610047,1.1806505775,1.18061429588,1.18035797178,1.18060735911,1.18116073094,1.18145716421,1.18146114844,1.18163512511,1.1818710789,1.18231520621,1.18281273233,1.18269445166,1.18296389372,1.18263246097,1.18320837925,1.18410895865,1.18498250264,1.18618389238,1.18655612395,1.18746805205,1.18815903509,1.18892452889,1.1891706066,1.18929177293,1.19084080465,1.19057081131,1.1910809167,1.1910521275,1.19061657835,1.19044874482,1.19074826639,1.19110307448,1.19041005455,1.18912000339,1.18816948193,1.18738997809,1.18627679164,1.18552992367,1.18539946403,1.18598351721,1.18553729233,1.18560092812,1.18500529694,1.18417980618,1.18482070008,1.18595863477,1.18659005671,1.18704792647,1.18777388321,1.18770897393,1.18856530597,1.18943064583,1.19026954268,1.19080810579,1.19101832832,1.19100041052,1.19045727561,1.19020558974,1.18933529272,1.18794060605,1.18652925219,1.18477732453,1.18244506411,1.18033191223,1.17812969234,1.17684274968,1.17635298936,1.17710350515
1.54832356573,1.54488354406,1.54358498491,1.54359100031,1.54309973863,1.54256275005,1.5432508592,1.54353435567,1.54290547173,1.54307317408,1.54247023201,1.54296314206,1.54349788177,1.54350285014,1.54394075022,1.54396366878,1.54443516798,1.5456035653,1.54676680531,1.54860823715,1.5499420595,1.55114577385,1.55181942594,1.5530809459,1.55386446086,1.55369390223,1.5542892244,1.55461116303,1.55456109246,1.55394957425,1.55343800603,1.55362985793,1.55400828456,1.55407053399,1.55321704245,1.55140978139,1.55005272223,1.54852904003,1.54714334013,1.54608046953,1.5459211792,1.54639184322,1.54667840303,1.54604145825,1.54536895964,1.54352988765,1.54415231947,1.5455072244,1.54650247828,1.5472498966,1.54822765692,1.54812801615,1.54888731982,1.55002592931,1.55144346356,1.55152841393,1.55185839536,1.55152447431,1.55100377293,1.55079416752,1.55000445846,1.54766707942,1.54562352136,1.54223568006,1.54002513866,1.53780011882,1.53542914592,1.53406407791,1.53363797379,1.53453028089
1.41440410922,1.41266936528,1.41185975267,1.41146815364,1.4108990574,1.41096022337,1.4115260926,1.41157821618,1.4112930581,1.41160365415,1.41147731151,1.41186408767,1.41247121448,1.41243163113,1.41265126799,1.41242100863,1.41305266877,1.41403149209,1.41488062221,1.41620421347,1.41704462337,1.41835272757,1.41905663403,1.4199229254,1.42044170855,1.42054209079,1.42168552839,1.42146586952,1.42159449036,1.421064198,1.42038942624,1.42003035671,1.4199700616,1.4200382106,1.419351576,1.41804416181,1.41659034284,1.41526304752,1.41384125679,1.4133548241,1.41322159396,1.41376824816,1.41338108398,1.41320490711,1.41293678763,1.4114922038,1.41181910968,1.41314994089,1.41386557314,1.41442875781,1.41541930873,1.41526749512,1.41638497821,1.41763972512,1.41849026758,1.41927630887,1.41943985795,1.41954229628,1.41902500616,1.41884399597,1.41804019645,1.41643820681,1.41469511874,1.41266689433,1.41003050037,1.40772640945,1.40559860447,1.4041578313,1.40287289265,1.40374918094
1.49096409074,1.48944477184,1.48928108601,1.48903927233,1.48860331019,1.4891300466,1.48947386216,1.48935023144,1.48887306577,1.48927152991,1.48870036344,1.48928568646,1.48998785382,1.48990602766,1.49021544637,1.48991701567,1.49051443856,1.49158520892,1.49267835853,1.49435772161,1.49510221379,1.49678905875,1.49723720895,1.49824314839,1.49884903859,1.49918096082,1.50081106009,1.50063430463,1.50056178381,1.49986711257,1.49948318464,1.49907842571,1.49840587812,1.49878605854,1.49795617252,1.49642619771,1.49509818641,1.49407548526,1.49255265621,1.49245028104,1.49230500701,1.49303560416,1.49256418856,1.49240780106,1.49231101721,1.49112625406,1.4916921426,1.49305355847,1.4939169695,1.49473415996,1.49600592167,1.49633654648,1.4974157465,1.49901545027,1.49953799745,1.50009701424,1.50012282984,1.50020627103,1.49932247954,1.49908708511,1.49798769788,1.49692022385,1.49548213404,1.49387383089,1.49146043305,1.48924393584,1.48733755634,1.4862331418,1.4846193928,1.48535500888
1.10095565781,1.09898944403,1.09832712239,1.09814988352,1.09767672345,1.09763756878,1.09815054578,1.09837643879,1.09791134513,1.09807687067,1.09768714783,1.09780305104,1.09820094801,1.09812466251,1.09827229595,1.09807571925,1.09844088755,1.09901060682,1.09986418355,1.10107372505,1.10180461456,1.10262256179,1.10331747114,1.10402771966,1.10436976027,1.10444230448,1.10524835485,1.10513055658,1.10488104441,1.10428802727,1.10386269638,1.10384939726,1.1038624931,1.10391119248,1.10331436375,1.10228911344,1.10158714835,1.1006813766,1.09969405629,1.09906618843,1.09891160395,1.09921546386,1.09905975222,1.09879225805,1.09849017882,1.09725687103,1.09735590866,1.09820309184,1.09875120069,1.09926254608,1.0998900639,1.09981741094,1.10058012975,1.10126609904,1.10202155766,1.1023542805,1.1024682798,1.10240261642,1.10201091927,1.10156185693,1.10081780431,1.09950041641,1.09832062619,1.09652610767,1.09464460553,1.09312485402,1.09148020959,1.0904055236,1.08983388883,1.09050555294
1.44858211194,1.44641194358,1.4463842863,1.44638653403,1.44597849272,1.44614644529,1.4469757181,1.44743721453,1.44692234565,1.44737617119,1.44711028849,1.44712652072,1.4478977927,1.44780467456,1.44778906419,1.44758469062,1.44833302929,1.44927367727,1.44977121159,1.45090622911,1.45155871071,1.4521824647,1.45323977748,1.45437967757,1.45490441565,1.45547311858,1.45584256361,1.45560681183,1.45576332143,1.45539420065,1.45509902027,1.45518339329,1.45506070578,1.45494446372,1.45401770459,1.45225744201,1.45117986808,1.4499631773,1.44893880412,1.44742291162,1.44694496198,1.44745399803,1.44693091039,1.44718769023,1.44675493023,1.44545070988,1.44539448454,1.44672449752,1.44759095162,1.44808712487,1.44870857803,1.44821125299,1.44930417876,1.45026223146,1.45109039781,1.45182433444,1.45255452275,1.45205913678,1.451935279,1.45174139284,1.45069619537,1.4484280013,1.4456596634,1.443452056,1.44090207894,1.43803381853,1.434731736,1.43274495316,1.43190020026,1.4325987288
1.54403705208,1.54211799707,1.54185961162,1.54184607347,1.54192526054,1.54227430293,1.54262763809,1.5427223694,1.54261013315,1.54263379506,1.54287232904,1.54338380462,1.54378099969,1.54374207512,1.54423682947,1.54385724191,1.54500390407,1.54584405527,1.54709781015,1.54889111721,1.54960588637,1.55093050414,1.55258653679,1.55325885919,1.55373668435,1.55308199791,1.55499424232,1.55463380907,1.55440751253,1.55377681109,1.55296589547,1.55282895651,1.55333443995,1.55340238254,1.55240459574,1.55146089158,1.55006473142,1.54865906674,1.54649482212,1.54663204952,1.54679871956,1.54718315227,1.54727477611,1.5467487219,1.54524125917,1.54408360997,1.5445603535,1.54575038096,1.5461039401,1.54622653941,1.54745724368,1.547120725,1.54816982981,1.54900407237,1.54974914631,1.55017708643,1.54995485757,1.54986593757,1.54900820165,1.54880599427,1.54750800725,1.54624401036,1.54462363907,1.54191606038,1.53920919342,1.53682871639,1.53450654394,1.53214166841,1.53122403093,1.53274522838
1.21339045874,1.21126265711,1.21096085161,1.2108886375,1.21068035224,1.2108343881,1.21107075996,1.21099951549,1.21067650818,1.21076118097,1.21062213892,1.21074110857,1.21127700766,1.2111830918,1.21153474145,1.21119226428,1.21191536258,1.21272588714,1.21361175989,1.21484851255,1.21541410358,1.21629452283,1.21695251582,1.21749808326,1.21780786527,1.2179045222,1.21919346689,1.21903439328,1.21867524701,1.2182948053,1.21787564293,1.21790795626,1.21781083625,1.21784957573,1.21711950419,1.21588835254,1.21484984011,1.21359142077,1.21222298235,1.21206660543,1.21155359656,1.21237147995,1.21221273346,1.21194744162,1.21138338237,1.21068697397,1.2114014056,1.21229717213,1.21277317507,1.21338006498,1.21431010529,1.21436042925,1.21501605861,1.21607088519,1.21693938088,1.21712061506,1.21732113954,1.21727284984,1.21662809544,1.21673383157,1.21591573968,1.21457887844,1.21283029632,1.21079613448,1.2090400414,1.20696523776,1.20507092946,1.20384352174,1.20344118902,1.20436810062
1.16585493702,1.16417328407,1.16351757429,1.16357281658,1.1635847341,1.16373988803,1.16414936973,1.1645174176,1.16432147982,1.16481621801,1.1644920205,1.16516401999,1.16570199559,1.16573254822,1.16614215559,1.16612146206,1.16669621595,1.1680629174,1.16896503359,1.17028020697,1.17094668522,1.17198245688,1.1719585298,1.17265655144,1.17301818892,1.17286373467,1.1741030406,1.17425335993,1.17443752584,1.17403230919,1.17408385182,1.17379023473,1.17386542263,1.17411391224,1.17347081124,1.17239456366,1.17125582175,1.17040728105,1.16940189604,1.16843117236,1.16794970275,1.16835315374,1.16814128995,1.16799417316,1.16790530843,1.16696463798,1.16760714394,1.16862651241,1.16929660024,1.16986732973,1.17057739323,1.1707546489,1.17135947973,1.17223993185,1.17302637196,1.17314109094,1.17317589102,1.17322542925,1.17278521694,1.17227870403,1.17178962868,1.17079086657,1.16978217496,1.16835048695,1.16682836393,1.16550402038,1.16403060383,1.16356396442,1.16245933238,1.16348592121
