t,t-1,t-2,t-3,t-4,p-1,p-2,p-3,p-4,t-p,t-t0,t0,t0-1,t0-2,t0-3,t0-4
-39,88,-38,-40,64,-8.92529901,-9.25655506,-4.56805541,-7.9327002,6376.23707923,-24807,-356,-107,-147,81,-139
88,-38,-40,64,-5,-9.25655506,-4.56805541,-7.9327002,-5.36664497,6279.31178022,-25002,-107,-147,81,-139,188
-38,-40,64,-5,121,-4.56805541,-7.9327002,-5.36664497,0.27151667,6308.05522516,-25111,-147,81,-139,188,317
-40,64,-5,121,29,-7.9327002,-5.36664497,0.27151667,-7.36788489,6343.48716975,-24990,81,-139,188,317,352
64,-5,121,29,65,-5.36664497,0.27151667,-7.36788489,-1.98850005,6271.55446955,-25193,-139,188,317,352,410
-5,121,29,65,6,0.27151667,-7.36788489,-1.98850005,0.74040613,6271.18782458,-25000,188,317,352,410,716
121,29,65,6,78,-7.36788489,-1.98850005,0.74040613,4.26803452,6150.45934125,-24804,317,352,410,716,549
29,65,6,78,38,-1.98850005,0.74040613,4.26803452,3.36617717,6114.09145636,-24481,352,410,716,549,689
65,6,78,38,36,0.74040613,4.26803452,3.36617717,1.29216703,6047.10295631,-24136,410,716,549,689,327
6,78,38,36,41,4.26803452,3.36617717,1.29216703,0.73892157,6041.84336244,-23426,716,549,689,327,307
78,38,36,41,22,3.36617717,1.29216703,0.73892157,-0.2423259,5968.11139696,-22955,549,689,327,307,243
38,36,41,22,95,1.29216703,0.73892157,-0.2423259,4.04665546,5933.47757413,-22304,689,327,307,243,164
36,41,22,95,68,0.73892157,-0.2423259,4.04665546,10.19266799,5898.76974116,-22013,327,307,243,164,65
41,22,95,68,19,-0.2423259,4.04665546,10.19266799,9.35452691,5858.50866273,-21747,307,243,164,65,53
22,95,68,19,81,4.04665546,10.19266799,9.35452691,9.2190145,5836.26633683,-21526,243,164,65,53,125
95,68,19,81,26,10.19266799,9.35452691,9.2190145,6.81089829,5745.31299229,-21457,164,65,53,125,367
68,19,81,26,42,9.35452691,9.2190145,6.81089829,3.09085486,5687.50566028,-21460,65,53,125,367,621
19,81,26,42,232,9.2190145,6.81089829,3.09085486,2.0050723,5677.86018719,-21426,53,125,367,621,83
81,26,42,232,5,6.81089829,3.09085486,2.0050723,-2.27791754,5606.07920169,-21382,125,367,621,83,18
26,42,232,5,64,3.09085486,2.0050723,-2.27791754,0.17597266,5586.89009998,-21041,367,621,83,18,9
42,232,5,64,-20,2.0050723,-2.27791754,0.17597266,2.64210995,5547.98095484,-20462,621,83,18,9,19
232,5,64,-20,-14,-2.27791754,0.17597266,2.64210995,1.55975,5317.98602714,-20611,83,18,9,19,52
5,64,-20,-14,145,0.17597266,2.64210995,1.55975,9.8662287,5310.7081096,-20598,18,9,19,52,9
64,-20,-14,145,-116,2.64210995,1.55975,9.8662287,-4.25363274,5246.88408226,-20653,9,19,52,9,174
-20,-14,145,-116,-221,1.55975,9.8662287,-4.25363274,-8.86178437,5269.52619221,-20614,19,52,9,174,-259
-14,145,-116,-221,-56,9.8662287,-4.25363274,-8.86178437,-4.83791868,5285.08594221,-20548,52,9,174,-259,-175
145,-116,-221,-56,83,-4.25363274,-8.86178437,-4.83791868,-5.36003991,5149.95217091,-20684,9,174,-259,-175,-65
-116,-221,-56,83,-35,-8.86178437,-4.83791868,-5.36003991,-7.12507253,5261.69853817,-20394,174,-259,-175,-65,-18
-221,-56,83,-35,-14,-4.83791868,-5.36003991,-7.12507253,-1.10993931,5473.8367538,-20432,-259,-175,-65,-18,-23
-56,83,-35,-14,-52,-5.36003991,-7.12507253,-1.10993931,-5.48129658,5524.99883512,-20551,-175,-65,-18,-23,-115
83,-35,-14,-52,-76,-7.12507253,-1.10993931,-5.48129658,-10.56868972,5436.63879521,-20699,-65,-18,-23,-115,-129
-35,-14,-52,-76,17,-1.10993931,-5.48129658,-10.56868972,-6.64138442,5464.51372268,-20682,-18,-23,-115,-129,-122
-14,-52,-76,17,-39,-5.48129658,-10.56868972,-6.64138442,-2.25328399,5477.40378337,-20691,-23,-115,-129,-122,-63
-52,-76,17,-39,35,-10.56868972,-6.64138442,-2.25328399,-2.4769224,5523.92248679,-20754,-115,-129,-122,-63,-35
-76,17,-39,35,-94,-6.64138442,-2.25328399,-2.4769224,-2.02472658,5589.35379707,-20807,-129,-122,-63,-35,328
17,-39,35,-94,-20,-2.25328399,-2.4769224,-2.02472658,3.28551702,5565.71241265,-20946,-122,-63,-35,328,260
-39,35,-94,-20,22,-2.4769224,-2.02472658,3.28551702,-0.7430688,5602.45912866,-20970,-63,-35,328,260,409
35,-94,-20,22,-21,-2.02472658,3.28551702,-0.7430688,2.31400299,5564.98220626,-21040,-35,328,260,409,471
-94,-20,22,-21,43,3.28551702,-0.7430688,2.31400299,10.7945725,5656.95747968,-20618,328,260,409,471,-5
-20,22,-21,43,132,-0.7430688,2.31400299,10.7945725,9.7190954,5680.2429967,-20338,260,409,471,-5,341
22,-21,43,132,4,2.31400299,10.7945725,9.7190954,15.86252535,5657.4999279,-19951,409,471,-5,341,493
-21,43,132,4,153,10.7945725,9.7190954,15.86252535,12.11795413,5680.81393089,-19459,471,-5,341,493,-30
43,132,4,153,57,9.7190954,15.86252535,12.11795413,10.66398231,5648.60850339,-19507,-5,341,493,-30,336
132,4,153,57,220,15.86252535,12.11795413,10.66398231,8.51280598,5526.32759879,-19298,341,493,-30,336,424
4,153,57,220,-64,12.11795413,10.66398231,8.51280598,5.558435811,5538.19012414,-18809,493,-30,336,424,379
153,57,220,-64,95,10.66398231,8.51280598,5.558435811,8.53010851,5397.30807827,-18992,-30,336,424,379,-891
57,220,-64,95,-3,8.51280598,5.558435811,8.53010851,-6.188108953,5350.97206058,-18713,336,424,379,-891,-318
