t,t-1,t-2,t-3,t-4,p-1,p-2,p-3,p-4,t-p,t-t0,t0,t0-1,t0-2,t0-3,t0-4
-104,44,56,28,78,0.74040613,4.26803452,3.36617717,1.29216703,6956.10295631,-23227,410,716,549,689,327
44,56,28,78,-2,4.26803452,3.36617717,1.29216703,0.73892157,6912.84336244,-22555,716,549,689,327,307
56,28,78,-2,-107,3.36617717,1.29216703,0.73892157,-0.2423259,6861.11139696,-22062,549,689,327,307,243
28,78,-2,-107,82,1.29216703,0.73892157,-0.2423259,4.04665546,6836.47757413,-21401,689,327,307,243,164
78,-2,-107,82,249,0.73892157,-0.2423259,4.04665546,10.19266799,6759.76974116,-21152,327,307,243,164,65
-2,-107,82,249,119,-0.2423259,4.04665546,10.19266799,9.35452691,6762.50866273,-20843,307,243,164,65,53
-107,82,249,119,-21,4.04665546,10.19266799,9.35452691,9.2190145,6869.26633683,-20493,243,164,65,53,125
82,249,119,-21,128,10.19266799,9.35452691,9.2190145,6.81089829,6791.31299229,-20411,164,65,53,125,367
249,119,-21,128,-96,9.35452691,9.2190145,6.81089829,3.09085486,6552.50566028,-20595,65,53,125,367,621
119,-21,128,-96,52,9.2190145,6.81089829,3.09085486,2.0050723,6442.86018719,-20661,53,125,367,621,83
-21,128,-96,52,-78,6.81089829,3.09085486,2.0050723,-2.27791754,6473.07920169,-20515,125,367,621,83,18
128,-96,52,-78,-30,3.09085486,2.0050723,-2.27791754,0.17597266,6351.89009998,-20276,367,621,83,18,9
-96,52,-78,-30,-10,2.0050723,-2.27791754,0.17597266,2.64210995,6450.98095484,-19559,621,83,18,9,19
52,-78,-30,-10,-5,-2.27791754,0.17597266,2.64210995,1.55975,6400.98602714,-19528,83,18,9,19,52
-78,-30,-10,-5,29,0.17597266,2.64210995,1.55975,9.8662287,6476.7081096,-19432,18,9,19,52,9
-30,-10,-5,29,-29,2.64210995,1.55975,9.8662287,-4.25363274,6506.88408226,-19393,9,19,52,9,174
-10,-5,29,-29,-30,1.55975,9.8662287,-4.25363274,-8.86178437,6519.52619221,-19364,19,52,9,174,-259
-5,29,-29,-30,-29,9.8662287,-4.25363274,-8.86178437,-4.83791868,6526.08594221,-19307,52,9,174,-259,-175
29,-29,-30,-29,-38,-4.25363274,-8.86178437,-4.83791868,-5.36003991,6506.95217091,-19327,9,174,-259,-175,-65
-29,-30,-29,-38,-40,-8.86178437,-4.83791868,-5.36003991,-7.12507253,6531.69853817,-19124,174,-259,-175,-65,-18
-30,-29,-38,-40,-52,-4.83791868,-5.36003991,-7.12507253,-1.10993931,6552.8367538,-19353,-259,-175,-65,-18,-23
-29,-38,-40,-52,5,-5.36003991,-7.12507253,-1.10993931,-5.48129658,6576.99883512,-19499,-175,-65,-18,-23,-115
-38,-40,-52,5,-92,-7.12507253,-1.10993931,-5.48129658,-10.56868972,6609.63879521,-19526,-65,-18,-23,-115,-129
-40,-52,5,-92,-97,-1.10993931,-5.48129658,-10.56868972,-6.64138442,6642.51372268,-19504,-18,-23,-115,-129,-122
-52,5,-92,-97,-2,-5.48129658,-10.56868972,-6.64138442,-2.25328399,6693.40378337,-19475,-23,-115,-129,-122,-63
5,-92,-97,-2,-38,-10.56868972,-6.64138442,-2.25328399,-2.4769224,6682.92248679,-19595,-115,-129,-122,-63,-35
-92,-97,-2,-38,-59,-6.64138442,-2.25328399,-2.4769224,-2.02472658,6764.35379707,-19632,-129,-122,-63,-35,328
-97,-2,-38,-59,-25,-2.25328399,-2.4769224,-2.02472658,3.28551702,6854.71241265,-19657,-122,-63,-35,328,260
-2,-38,-59,-25,64,-2.4769224,-2.02472658,3.28551702,-0.7430688,6854.45912866,-19718,-63,-35,328,260,409
-38,-59,-25,64,13,-2.02472658,3.28551702,-0.7430688,2.31400299,6889.98220626,-19715,-35,328,260,409,471
-59,-25,64,13,23,3.28551702,-0.7430688,2.31400299,10.7945725,6946.95747968,-19328,328,260,409,471,-5
-25,64,13,23,37,-0.7430688,2.31400299,10.7945725,9.7190954,6975.2429967,-19043,260,409,471,-5,341
64,13,23,37,3,2.31400299,10.7945725,9.7190954,15.86252535,6910.4999279,-18698,409,471,-5,341,493
13,23,37,3,103,10.7945725,9.7190954,15.86252535,12.11795413,6899.81393089,-18240,471,-5,341,493,-30
23,37,3,103,2,9.7190954,15.86252535,12.11795413,10.66398231,6887.60850339,-18268,-5,341,493,-30,336
37,3,103,2,62,15.86252535,12.11795413,10.66398231,8.51280598,6860.32759879,-17964,341,493,-30,336,424
3,103,2,62,-227,12.11795413,10.66398231,8.51280598,5.558435811,6873.19012414,-17474,493,-30,336,424,379
103,2,62,-227,264,10.66398231,8.51280598,5.558435811,8.53010851,6782.30807827,-17607,-30,336,424,379,-891
2,62,-227,264,80,8.51280598,5.558435811,8.53010851,-6.188108953,6790.97206058,-17273,336,424,379,-891,-318
