t,t-1,t-2,t-3,t-4,p-1,p-2,p-3,p-4,t-p,t-t0,t0,t0-1,t0-2,t0-3,t0-4
82,-35,114,-36,98,-2.02472658,3.28551702,-0.7430688,2.31400299,7830.98220626,-18774,-35,328,260,409,471
-35,114,-36,98,18,3.28551702,-0.7430688,2.31400299,10.7945725,7863.95747968,-18411,328,260,409,471,-5
114,-36,98,18,101,-0.7430688,2.31400299,10.7945725,9.7190954,7753.2429967,-18265,260,409,471,-5,341
-36,98,18,101,157,2.31400299,10.7945725,9.7190954,15.86252535,7788.4999279,-17820,409,471,-5,341,493
98,18,101,157,135,10.7945725,9.7190954,15.86252535,12.11795413,7692.81393089,-17447,471,-5,341,493,-30
18,101,157,135,150,9.7190954,15.86252535,12.11795413,10.66398231,7685.60850339,-17470,-5,341,493,-30,336
101,157,135,150,99,15.86252535,12.11795413,10.66398231,8.51280598,7594.32759879,-17230,341,493,-30,336,424
157,135,150,99,175,12.11795413,10.66398231,8.51280598,5.558435811,7453.19012414,-16894,493,-30,336,424,379
135,150,99,175,-15,10.66398231,8.51280598,5.558435811,8.53010851,7330.30807827,-17059,-30,336,424,379,-891
150,99,175,-15,-157,8.51280598,5.558435811,8.53010851,-6.188108953,7190.97206058,-16873,336,424,379,-891,-318
