t,t-1,t-2,t-3,t-4,p-1,p-2,p-3,p-4,t-p,t-t0,t0,t0-1,t0-2,t0-3,t0-4
38,45,88,64,-165,9.35452691,9.2190145,6.81089829,3.09085486,7560.50566028,-19587,65,53,125,367,621
45,88,64,-165,-29,9.2190145,6.81089829,3.09085486,2.0050723,7524.86018719,-19579,53,125,367,621,83
88,64,-165,-29,-106,6.81089829,3.09085486,2.0050723,-2.27791754,7446.07920169,-19542,125,367,621,83,18
64,-165,-29,-106,130,3.09085486,2.0050723,-2.27791754,0.17597266,7388.89009998,-19239,367,621,83,18,9
-165,-29,-106,130,23,2.0050723,-2.27791754,0.17597266,2.64210995,7556.98095484,-18453,621,83,18,9,19
-29,-106,130,23,-124,-2.27791754,0.17597266,2.64210995,1.55975,7587.98602714,-18341,83,18,9,19,52
-106,130,23,-124,135,0.17597266,2.64210995,1.55975,9.8662287,7691.7081096,-18217,18,9,19,52,9
130,23,-124,135,19,2.64210995,1.55975,9.8662287,-4.25363274,7561.88408226,-18338,9,19,52,9,174
23,-124,135,19,-26,1.55975,9.8662287,-4.25363274,-8.86178437,7541.52619221,-18342,19,52,9,174,-259
-124,135,19,-26,-20,9.8662287,-4.25363274,-8.86178437,-4.83791868,7667.08594221,-18166,52,9,174,-259,-175
135,19,-26,-20,-119,-4.25363274,-8.86178437,-4.83791868,-5.36003991,7541.95217091,-18292,9,174,-259,-175,-65
19,-26,-20,-119,-130,-8.86178437,-4.83791868,-5.36003991,-7.12507253,7518.69853817,-18137,174,-259,-175,-65,-18
-26,-20,-119,-130,-50,-4.83791868,-5.36003991,-7.12507253,-1.10993931,7535.8367538,-18370,-259,-175,-65,-18,-23
-20,-119,-130,-50,-151,-5.36003991,-7.12507253,-1.10993931,-5.48129658,7550.99883512,-18525,-175,-65,-18,-23,-115
-119,-130,-50,-151,-173,-7.12507253,-1.10993931,-5.48129658,-10.56868972,7664.63879521,-18471,-65,-18,-23,-115,-129
-130,-50,-151,-173,3,-1.10993931,-5.48129658,-10.56868972,-6.64138442,7787.51372268,-18359,-18,-23,-115,-129,-122
-50,-151,-173,3,-124,-5.48129658,-10.56868972,-6.64138442,-2.25328399,7836.40378337,-18332,-23,-115,-129,-122,-63
-151,-173,3,-124,48,-10.56868972,-6.64138442,-2.25328399,-2.4769224,7981.92248679,-18296,-115,-129,-122,-63,-35
-173,3,-124,48,-112,-6.64138442,-2.25328399,-2.4769224,-2.02472658,8144.35379707,-18252,-129,-122,-63,-35,328
3,-124,48,-112,96,-2.25328399,-2.4769224,-2.02472658,3.28551702,8134.71241265,-18377,-122,-63,-35,328,260
-124,48,-112,96,12,-2.4769224,-2.02472658,3.28551702,-0.7430688,8256.45912866,-18316,-63,-35,328,260,409
48,-112,96,12,53,-2.02472658,3.28551702,-0.7430688,2.31400299,8205.98220626,-18399,-35,328,260,409,471
-112,96,12,53,36,3.28551702,-0.7430688,2.31400299,10.7945725,8315.95747968,-17959,328,260,409,471,-5
96,12,53,36,-1,-0.7430688,2.31400299,10.7945725,9.7190954,8223.2429967,-17795,260,409,471,-5,341
12,53,36,-1,-34,2.31400299,10.7945725,9.7190954,15.86252535,8210.4999279,-17398,409,471,-5,341,493
53,36,-1,-34,309,10.7945725,9.7190954,15.86252535,12.11795413,8159.81393089,-16980,471,-5,341,493,-30
36,-1,-34,309,132,9.7190954,15.86252535,12.11795413,10.66398231,8134.60850339,-17021,-5,341,493,-30,336
-1,-34,309,132,-5,15.86252535,12.11795413,10.66398231,8.51280598,8145.32759879,-16679,341,493,-30,336,424
-34,309,132,-5,-2,12.11795413,10.66398231,8.51280598,5.558435811,8195.19012414,-16152,493,-30,336,424,379
309,132,-5,-2,293,10.66398231,8.51280598,5.558435811,8.53010851,7898.30807827,-16491,-30,336,424,379,-891
132,-5,-2,293,-2,8.51280598,5.558435811,8.53010851,-6.188108953,7776.97206058,-16287,336,424,379,-891,-318
