t,t-1,t-2,t-3,t-4,p-1,p-2,p-3,p-4,t-p,t-t0,t0,t0-1,t0-2,t0-3,t0-4
165,73,-8,96,-25,9.35452691,9.2190145,6.81089829,3.09085486,5062.50566028,-22085,65,53,125,367,621
73,-8,96,-25,71,9.2190145,6.81089829,3.09085486,2.0050723,4998.86018719,-22105,53,125,367,621,83
-8,96,-25,71,-41,6.81089829,3.09085486,2.0050723,-2.27791754,5016.07920169,-21972,125,367,621,83,18
96,-25,71,-41,-19,3.09085486,2.0050723,-2.27791754,0.17597266,4926.89009998,-21701,367,621,83,18,9
-25,71,-41,-19,60,2.0050723,-2.27791754,0.17597266,2.64210995,4954.98095484,-21055,621,83,18,9,19
71,-41,-19,60,14,-2.27791754,0.17597266,2.64210995,1.55975,4885.98602714,-21043,83,18,9,19,52
-41,-19,60,14,113,0.17597266,2.64210995,1.55975,9.8662287,4924.7081096,-20984,18,9,19,52,9
-19,60,14,113,-144,2.64210995,1.55975,9.8662287,-4.25363274,4943.88408226,-20956,9,19,52,9,174
60,14,113,-144,-54,1.55975,9.8662287,-4.25363274,-8.86178437,4886.52619221,-20997,19,52,9,174,-259
14,113,-144,-54,-113,9.8662287,-4.25363274,-8.86178437,-4.83791868,4874.08594221,-20959,52,9,174,-259,-175
113,-144,-54,-113,-58,-4.25363274,-8.86178437,-4.83791868,-5.36003991,4770.95217091,-21063,9,174,-259,-175,-65
-144,-54,-113,-58,94,-8.86178437,-4.83791868,-5.36003991,-7.12507253,4910.69853817,-20745,174,-259,-175,-65,-18
-54,-113,-58,94,-36,-4.83791868,-5.36003991,-7.12507253,-1.10993931,4955.8367538,-20950,-259,-175,-65,-18,-23
-113,-58,94,-36,-70,-5.36003991,-7.12507253,-1.10993931,-5.48129658,5063.99883512,-21012,-175,-65,-18,-23,-115
-58,94,-36,-70,-112,-7.12507253,-1.10993931,-5.48129658,-10.56868972,5116.63879521,-21019,-65,-18,-23,-115,-129
94,-36,-70,-112,-125,-1.10993931,-5.48129658,-10.56868972,-6.64138442,5015.51372268,-21131,-18,-23,-115,-129,-122
-36,-70,-112,-125,-28,-5.48129658,-10.56868972,-6.64138442,-2.25328399,5050.40378337,-21118,-23,-115,-129,-122,-63
-70,-112,-125,-28,-99,-10.56868972,-6.64138442,-2.25328399,-2.4769224,5114.92248679,-21163,-115,-129,-122,-63,-35
-112,-125,-28,-99,-24,-6.64138442,-2.25328399,-2.4769224,-2.02472658,5216.35379707,-21180,-129,-122,-63,-35,328
-125,-28,-99,-24,-53,-2.25328399,-2.4769224,-2.02472658,3.28551702,5334.71241265,-21177,-122,-63,-35,328,260
-28,-99,-24,-53,39,-2.4769224,-2.02472658,3.28551702,-0.7430688,5360.45912866,-21212,-63,-35,328,260,409
-99,-24,-53,39,49,-2.02472658,3.28551702,-0.7430688,2.31400299,5456.98220626,-21148,-35,328,260,409,471
-24,-53,39,49,23,3.28551702,-0.7430688,2.31400299,10.7945725,5478.95747968,-20796,328,260,409,471,-5
-53,39,49,23,7,-0.7430688,2.31400299,10.7945725,9.7190954,5535.2429967,-20483,260,409,471,-5,341
39,49,23,7,124,2.31400299,10.7945725,9.7190954,15.86252535,5495.4999279,-20113,409,471,-5,341,493
49,23,7,124,164,10.7945725,9.7190954,15.86252535,12.11795413,5448.81393089,-19691,471,-5,341,493,-30
23,7,124,164,179,9.7190954,15.86252535,12.11795413,10.66398231,5436.60850339,-19719,-5,341,493,-30,336
7,124,164,179,197,15.86252535,12.11795413,10.66398231,8.51280598,5439.32759879,-19385,341,493,-30,336,424
124,164,179,197,-3,12.11795413,10.66398231,8.51280598,5.558435811,5331.19012414,-19016,493,-30,336,424,379
164,179,197,-3,-1,10.66398231,8.51280598,5.558435811,8.53010851,5179.30807827,-19210,-30,336,424,379,-891
179,197,-3,-1,-14,8.51280598,5.558435811,8.53010851,-6.188108953,5010.97206058,-19053,336,424,379,-891,-318
