t,t-1,t-2,t-3,t-4,p-1,p-2,p-3,p-4,t-p,t-t0,t0,t0-1,t0-2,t0-3,t0-4
-14,-75,151,288,97,4.04665546,10.19266799,9.35452691,9.2190145,8438.26633683,-18924,243,164,65,53,125
-75,151,288,97,111,10.19266799,9.35452691,9.2190145,6.81089829,8517.31299229,-18685,164,65,53,125,367
151,288,97,111,-133,9.35452691,9.2190145,6.81089829,3.09085486,8376.50566028,-18771,65,53,125,367,621
288,97,111,-133,-65,9.2190145,6.81089829,3.09085486,2.0050723,8097.86018719,-19006,53,125,367,621,83
97,111,-133,-65,-75,6.81089829,3.09085486,2.0050723,-2.27791754,8010.07920169,-18978,125,367,621,83,18
111,-133,-65,-75,-42,3.09085486,2.0050723,-2.27791754,0.17597266,7905.89009998,-18722,367,621,83,18,9
-133,-65,-75,-42,0,2.0050723,-2.27791754,0.17597266,2.64210995,8041.98095484,-17968,621,83,18,9,19
-65,-75,-42,0,52,-2.27791754,0.17597266,2.64210995,1.55975,8108.98602714,-17820,83,18,9,19,52
-75,-42,0,52,8,0.17597266,2.64210995,1.55975,9.8662287,8181.7081096,-17727,18,9,19,52,9
-42,0,52,8,-190,2.64210995,1.55975,9.8662287,-4.25363274,8223.88408226,-17676,9,19,52,9,174
0,52,8,-190,-236,1.55975,9.8662287,-4.25363274,-8.86178437,8226.52619221,-17657,19,52,9,174,-259
52,8,-190,-236,-113,9.8662287,-4.25363274,-8.86178437,-4.83791868,8176.08594221,-17657,52,9,174,-259,-175
8,-190,-236,-113,-13,-4.25363274,-8.86178437,-4.83791868,-5.36003991,8177.95217091,-17656,9,174,-259,-175,-65
-190,-236,-113,-13,-229,-8.86178437,-4.83791868,-5.36003991,-7.12507253,8363.69853817,-17292,174,-259,-175,-65,-18
-236,-113,-13,-229,-30,-4.83791868,-5.36003991,-7.12507253,-1.10993931,8590.8367538,-17315,-259,-175,-65,-18,-23
-113,-13,-229,-30,-63,-5.36003991,-7.12507253,-1.10993931,-5.48129658,8698.99883512,-17377,-175,-65,-18,-23,-115
-13,-229,-30,-63,-397,-7.12507253,-1.10993931,-5.48129658,-10.56868972,8706.63879521,-17429,-65,-18,-23,-115,-129
-229,-30,-63,-397,65,-1.10993931,-5.48129658,-10.56868972,-6.64138442,8928.51372268,-17218,-18,-23,-115,-129,-122
-30,-63,-397,65,-46,-5.48129658,-10.56868972,-6.64138442,-2.25328399,8957.40378337,-17211,-23,-115,-129,-122,-63
-63,-397,65,-46,-78,-10.56868972,-6.64138442,-2.25328399,-2.4769224,9014.92248679,-17263,-115,-129,-122,-63,-35
-397,65,-46,-78,57,-6.64138442,-2.25328399,-2.4769224,-2.02472658,9401.35379707,-16995,-129,-122,-63,-35,328
65,-46,-78,57,133,-2.25328399,-2.4769224,-2.02472658,3.28551702,9329.71241265,-17182,-122,-63,-35,328,260
-46,-78,57,133,-245,-2.4769224,-2.02472658,3.28551702,-0.7430688,9373.45912866,-17199,-63,-35,328,260,409
-78,57,133,-245,2,-2.02472658,3.28551702,-0.7430688,2.31400299,9448.98220626,-17156,-35,328,260,409,471
57,133,-245,2,22,3.28551702,-0.7430688,2.31400299,10.7945725,9389.95747968,-16885,328,260,409,471,-5
133,-245,2,22,280,-0.7430688,2.31400299,10.7945725,9.7190954,9260.2429967,-16758,260,409,471,-5,341
-245,2,22,280,227,2.31400299,10.7945725,9.7190954,15.86252535,9504.4999279,-16104,409,471,-5,341,493
2,22,280,227,20,10.7945725,9.7190954,15.86252535,12.11795413,9504.81393089,-15635,471,-5,341,493,-30
22,280,227,20,284,9.7190954,15.86252535,12.11795413,10.66398231,9493.60850339,-15662,-5,341,493,-30,336
280,227,20,284,83,15.86252535,12.11795413,10.66398231,8.51280598,9223.32759879,-15601,341,493,-30,336,424
227,20,284,83,68,12.11795413,10.66398231,8.51280598,5.558435811,9012.19012414,-15335,493,-30,336,424,379
20,284,83,68,207,10.66398231,8.51280598,5.558435811,8.53010851,9004.30807827,-15385,-30,336,424,379,-891
284,83,68,207,-53,8.51280598,5.558435811,8.53010851,-6.188108953,8730.97206058,-15333,336,424,379,-891,-318
