t,t-1,t-2,t-3,t-4,p-1,p-2,p-3,p-4,t-p,t-t0,t0,t0-1,t0-2,t0-3,t0-4
8,-11,32,-35,56,10.19266799,9.35452691,9.2190145,6.81089829,6124.31299229,-21078,164,65,53,125,367
-11,32,-35,56,130,9.35452691,9.2190145,6.81089829,3.09085486,6145.50566028,-21002,65,53,125,367,621
32,-35,56,130,-167,9.2190145,6.81089829,3.09085486,2.0050723,6122.86018719,-20981,53,125,367,621,83
-35,56,130,-167,147,6.81089829,3.09085486,2.0050723,-2.27791754,6167.07920169,-20821,125,367,621,83,18
56,130,-167,147,-23,3.09085486,2.0050723,-2.27791754,0.17597266,6117.89009998,-20510,367,621,83,18,9
130,-167,147,-23,-38,2.0050723,-2.27791754,0.17597266,2.64210995,5990.98095484,-20019,621,83,18,9,19
-167,147,-23,-38,124,-2.27791754,0.17597266,2.64210995,1.55975,6159.98602714,-19769,83,18,9,19,52
147,-23,-38,124,189,0.17597266,2.64210995,1.55975,9.8662287,6010.7081096,-19898,18,9,19,52,9
-23,-38,124,189,187,2.64210995,1.55975,9.8662287,-4.25363274,6033.88408226,-19866,9,19,52,9,174
-38,124,189,187,-124,1.55975,9.8662287,-4.25363274,-8.86178437,6074.52619221,-19809,19,52,9,174,-259
124,189,187,-124,-39,9.8662287,-4.25363274,-8.86178437,-4.83791868,5952.08594221,-19881,52,9,174,-259,-175
189,187,-124,-39,119,-4.25363274,-8.86178437,-4.83791868,-5.36003991,5772.95217091,-20061,9,174,-259,-175,-65
187,-124,-39,119,-15,-8.86178437,-4.83791868,-5.36003991,-7.12507253,5581.69853817,-20074,174,-259,-175,-65,-18
-124,-39,119,-15,159,-4.83791868,-5.36003991,-7.12507253,-1.10993931,5696.8367538,-20209,-259,-175,-65,-18,-23
-39,119,-15,159,-115,-5.36003991,-7.12507253,-1.10993931,-5.48129658,5730.99883512,-20345,-175,-65,-18,-23,-115
119,-15,159,-115,64,-7.12507253,-1.10993931,-5.48129658,-10.56868972,5606.63879521,-20529,-65,-18,-23,-115,-129
-15,159,-115,64,81,-1.10993931,-5.48129658,-10.56868972,-6.64138442,5614.51372268,-20532,-18,-23,-115,-129,-122
159,-115,64,81,-121,-5.48129658,-10.56868972,-6.64138442,-2.25328399,5454.40378337,-20714,-23,-115,-129,-122,-63
-115,64,81,-121,-4,-10.56868972,-6.64138442,-2.25328399,-2.4769224,5563.92248679,-20714,-115,-129,-122,-63,-35
64,81,-121,-4,89,-6.64138442,-2.25328399,-2.4769224,-2.02472658,5489.35379707,-20907,-129,-122,-63,-35,328
81,-121,-4,89,-32,-2.25328399,-2.4769224,-2.02472658,3.28551702,5401.71241265,-21110,-122,-63,-35,328,260
-121,-4,89,-32,84,-2.4769224,-2.02472658,3.28551702,-0.7430688,5520.45912866,-21052,-63,-35,328,260,409
-4,89,-32,84,95,-2.02472658,3.28551702,-0.7430688,2.31400299,5521.98220626,-21083,-35,328,260,409,471
89,-32,84,95,95,3.28551702,-0.7430688,2.31400299,10.7945725,5430.95747968,-20844,328,260,409,471,-5
-32,84,95,95,109,-0.7430688,2.31400299,10.7945725,9.7190954,5466.2429967,-20552,260,409,471,-5,341
84,95,95,109,94,2.31400299,10.7945725,9.7190954,15.86252535,5381.4999279,-20227,409,471,-5,341,493
95,95,109,94,215,10.7945725,9.7190954,15.86252535,12.11795413,5288.81393089,-19851,471,-5,341,493,-30
95,109,94,215,129,9.7190954,15.86252535,12.11795413,10.66398231,5204.60850339,-19951,-5,341,493,-30,336
109,94,215,129,207,15.86252535,12.11795413,10.66398231,8.51280598,5105.32759879,-19719,341,493,-30,336,424
94,215,129,207,226,12.11795413,10.66398231,8.51280598,5.558435811,5027.19012414,-19320,493,-30,336,424,379
215,129,207,226,152,10.66398231,8.51280598,5.558435811,8.53010851,4824.30807827,-19565,-30,336,424,379,-891
129,207,226,152,-19,8.51280598,5.558435811,8.53010851,-6.188108953,4705.97206058,-19358,336,424,379,-891,-318
