0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.0172418977048,0.0166520911047,0.0161196237893,0.0156531032793,0.015259225582,0.0149416119813,0.0147000389224,0.0145296234004,0.0144205384687,0.0143533173035,0.0143045265613,0.0142500527481,0.0141551381062,0.0139711218128,0.0136990029788,0.0132830584575,0.0126129700084,0.0117935794144,0.0106877250549,0.00942642573903
-0.00078380390911,-0.000976612120499,-0.00112066650468,-0.00118875326082,-0.00115474102539,-0.000997513956114,-0.000703543624335,-0.000272040582823,0.000284604016214,0.000932253057142,0.00162574817061,0.00229711218869,0.00287933131524,0.00326984259933,0.00345082798948,0.0032880780636,0.00279532331599,0.00198940719372,0.00127733123706,-0.00035136089191
0.000119637750082,0.0001092449373,0.000123089650076,0.000165575506358,0.000240341713118,0.000349593914725,0.000493528830781,0.000669863522829,0.000873751379418,0.00109638640731,0.00132741126874,0.0015535783232,0.00175333784601,0.00189823586861,0.00199202832273,0.00198498475381,0.00181228392687,0.0015935368322,0.00119894282877,-5.0920055279e-05
0.000899731055327,0.000903087912337,0.000927261771583,0.000974140003475,0.00104453358171,0.00113799965916,0.00125261253355,0.00138529223427,0.0015310830156,0.00168255032596,0.0018308816656,0.00196757760885,0.00207684796339,0.00214367061101,0.00217447811969,0.0021265607461,0.00192469501774,0.00171375018094,0.00134662473789,4.64537845921e-05
0.000566878593349,0.000530722308807,0.00052156286163,0.000544817543045,0.000604678792717,0.000703474712277,0.000841169688603,0.00101509765631,0.00121945808933,0.00144331035643,0.00167376503801,0.00189481140733,0.00208777811134,0.0022210293199,0.00229072408891,0.00223779305086,0.00204944556448,0.00180141590228,0.00135630381107,0.000153700867128
0.00165077055627,0.00158111510727,0.00153928437101,0.00153224100669,0.00156584568086,0.00164396274345,0.00176759769216,0.0019342460441,0.00213705850291,0.0023625731698,0.00259377585425,0.00281005203826,0.00298123288887,0.00307332353722,0.00309226615284,0.00296698868176,0.00261559735016,0.00222372177136,0.00173631921352,0.000575765336183
0.00516708400189,0.00497232828107,0.00480355665369,0.00466700539225,0.00456810997688,0.0045105188221,0.0044958245969,0.0045223505983,0.00458506399666,0.00467245474174,0.00477008594466,0.00485945830675,0.00492102476651,0.00492612641929,0.00487315132906,0.00472349221793,0.00443516939502,0.00402118944316,0.00357075353679,0.00279467200716
-0.00134067007056,-0.00132862319165,-0.00130108418025,-0.00125339644744,-0.00118143481046,-0.00108220848599,-0.000955352218558,-0.00080239867146,-0.000626418563597,-0.00043604043595,-0.000241160757043,-4.9596274473e-05,0.000113035890528,0.00022074535927,0.000298293437626,0.000287160150464,0.000142083071279,-4.93479267489e-06,-0.00020478252926,-0.000772314376601
0.00140146129921,0.00133475462954,0.00128892786109,0.00127145204253,0.00128906949373,0.00134684920009,0.00144698163081,0.00158823344862,0.00176515118444,0.00196586345869,0.00217522259791,0.00237519331645,0.00253667420057,0.00262432641499,0.00264846237516,0.00254314773749,0.00222758808933,0.00191608404924,0.00148444443855,0.000304816637339
0.00250659566517,0.00237363920514,0.00230014867983,0.00229507144447,0.00236428240651,0.00250920015842,0.00272559523788,0.0030030191508,0.0033249874529,0.00366662961999,0.00399944920805,0.0042900574302,0.0044980064306,0.00457848792415,0.00453579129201,0.00430525343901,0.00386219164568,0.00332975856203,0.00267644692294,0.00149736844905
0.00173551834651,0.001687660411,0.00165127921044,0.00162705448224,0.00161489057518,0.00161384700695,0.00162215677358,0.00163779482541,0.00165796481604,0.00167927336706,0.00169635743941,0.00170322151405,0.0016932147157,0.00166619036367,0.00162614308085,0.00156406785346,0.0014502798882,0.00133203871985,0.00117821165461,0.000908733686206
-0.0015173526716,-0.00149609191931,-0.00146892924217,-0.0014333725909,-0.0013873838159,-0.00132934075608,-0.00125779760555,-0.00117096654414,-0.00106787059289,-0.000950590346921,-0.000824214229013,-0.000693261336039,-0.000561933664534,-0.000434253667463,-0.000313804018186,-0.000243934850225,-0.000268629921154,-0.000364407565582,-0.000497562507891,-0.000768521162256
-0.000550056094621,-0.000513711614015,-0.000463773450807,-0.00040006631162,-0.00032285257562,-0.000233202555243,-0.000134497702763,-3.13455671795e-05,7.18549563207e-05,0.000172695333288,0.00026963264628,0.000359256233695,0.000424473023174,0.000450295208644,0.00045727467687,0.000437729908081,0.000380620977857,0.00032381165157,0.000175962813725,-0.000441964474637
-0.000423940745254,-0.000435339039546,-0.000425185852029,-0.000387397242851,-0.000316277037525,-0.000208221672012,-6.13787701887e-05,0.000121287168158,0.000333623891142,0.000561800724127,0.000791104320968,0.000996199345488,0.00116014055127,0.00124923860101,0.00125743344719,0.00115117416056,0.000968597282945,0.000650438439079,0.000405947837024,-3.66238094498e-05
0.000400797688661,0.000381410444635,0.000376411328052,0.000389546699562,0.000424077206347,0.000482179331002,0.000564675640437,0.000670579942223,0.000796813921223,0.000936530702174,0.00108153950321,0.00122126576187,0.00134054484118,0.00141921452105,0.00145988722043,0.00141883411285,0.00125787938736,0.00111944806592,0.00083089600768,3.53913620241e-05
3.42922369541e-05,3.45949818696e-05,4.54145782227e-05,7.02566645141e-05,0.000112103891647,0.000173221028226,0.000254452191516,0.000355344705572,0.000472929652022,0.000602158532576,0.000735395966507,0.000863657724614,0.000973590255881,0.00104775176403,0.00108630710123,0.00105717534722,0.000909503806406,0.000755841243426,0.000507840241868,-0.000321284813798
0.000616557842517,0.000571014430263,0.000556900315331,0.000580931949851,0.000648654180363,0.000763672779492,0.000927065068173,0.00113675402555,0.00138647630281,0.00166366264416,0.00195124613329,0.00222773564112,0.00246472963475,0.00262694481015,0.00270641440156,0.00263826942224,0.0023467642079,0.00196651405718,0.00144976346047,0.000257974663932
3.46928981508e-05,5.13014054352e-05,7.42198480559e-05,0.000103212319036,0.000137676850801,0.000176916483917,0.000220294020711,0.00026771791369,0.000318879733507,0.000373257938703,0.000429520411252,0.000488414454125,0.000547393202779,0.000602107327709,0.000652427920455,0.000678974201866,0.000616722470624,0.000567809469605,0.000404139103971,-0.000114054581482
0.000229539507647,0.000184171207048,0.000160695859389,0.000166379189246,0.000207619114037,0.000289142877612,0.00041357089529,0.000580746933766,0.000786528731505,0.00102056551927,0.00126836914438,0.00151103388841,0.00172640130256,0.00188549276157,0.00198419955644,0.00195719567044,0.00174348729867,0.00147769117162,0.00107270742956,-5.08510642614e-05
