0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
303.233849529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.3241433208,68.5352302396,-9.3651104461,-12.383080486,22.9561600069,-2.59429463721,-5.48970776792,-5.61236879196,-2.61353090989,0.188733587649,17.1043358119,13.5675137693,5.09993226106,-6.51362734239,-13.4037981043,4.47374139442,-0.972982298606,9.5525885723,-17.5858154965
-1.20064745283,-9.79542978046,71.6843692516,1.72451290364,4.04813004246,10.7297676271,16.8280774758,-3.06299756212,-3.93393045863,6.54586811944,-8.06305980329,18.781292474,-8.77871770853,3.74843522496,10.8639363641,14.2033367437,10.2977770042,10.4864560004,24.1827639899
24.7192243578,-10.0531266954,1.33853063787,55.6398994158,1.35346121581,5.63223529594,11.80061009,5.55380421157,-8.76846403485,4.83407935352,-6.48849605334,1.19019653335,3.37857869946,7.53810199466,-1.17657859914,-3.11496668925,-4.45407431109,-5.12629713198,-7.40818981867
54.4887487425,52.3802385641,8.83104488481,3.80400942349,156.380322707,2.98684379166,-8.02145831069,3.62460004117,1.74022129113,48.3379398038,20.3485896453,7.57709530861,31.9597573481,37.5836900397,-7.56972561209,6.47866328443,30.0565921085,11.5047345711,19.1858090286
0.0,-4.01348381903,15.8701833032,10.7327385055,2.02510012141,106.026907528,8.54459922621,7.31403579692,1.40484674248,13.2322741658,4.76498114439,15.2926941012,2.92283367416,8.62857886977,16.618593798,-8.65111707237,23.1039236137,20.1157893911,11.5795539108
-2.80389090683,-5.60372535201,16.4229634339,14.837461873,-3.58849807051,5.63789644002,69.9586614509,2.68328969714,-12.6174522457,7.10006536367,-7.07190523876,16.4585786657,-3.09393947851,2.07081340844,-5.20098732015,9.64667014647,1.46414731208,6.51338965255,4.35706536964
15.73857001,-3.87089171179,-2.01976517631,4.71827148784,1.09561175494,3.26076637676,1.81302907559,47.2692484286,-8.47023898753,1.53685903068,4.81399703521,-0.0320406233804,0.085142380389,-1.08393385326,10.7164619703,1.57397131712,6.40199348652,3.53962504238,-7.35164855665
0.0,-2.79310056639,-4.01952763075,-11.5427688016,0.815070511388,0.970477927715,-13.2100051378,-13.1247117825,73.244127198,6.80465203586,2.75690270067,-11.3609981784,1.27149371545,-7.62053979748,-14.1382470488,0.526033427656,9.34327483906,4.67346103676,2.63954367226
28.6035553613,0.286206960149,9.49046855546,9.02967897813,32.1255745162,12.9706956098,10.5478932801,3.37909349122,9.65557152573,103.9309439,9.78278092094,5.98542135299,-1.44268393465,6.09627310735,-5.79556972474,1.03363528451,6.53806685221,-0.998071993838,-3.73992583911
19.2288816785,21.2919504158,-9.59618297799,-9.94903173824,11.1013377639,3.8341420558,-8.62418469975,8.68860850455,3.21123240999,8.0304626041,85.3145506523,2.64037481815,-1.45015640713,4.84638467282,-20.0155243239,-7.58053027804,-7.57451085269,-11.1934943097,-5.64266699717
0.0,10.9639468792,14.5104718624,1.18471223209,2.68349736294,7.98819089366,13.0296084201,-0.0375407364194,-8.59061408704,3.18955712572,1.71404808889,55.3835165731,5.29963820513,-8.98643223225,4.04608065781,6.13360910851,9.58553477192,20.5750255516,5.94042824326
0.0,6.67926928383,-10.9922105143,5.45037174912,18.344242788,2.47438018439,-3.96961825513,0.161675983733,1.55818791302,-1.2459618516,-1.52570355941,8.58902992504,89.7590859579,19.1961473208,1.16622595018,-4.14470941824,12.9545098834,25.8477472026,8.53029819659
0.0,-8.56192795951,4.71072855248,12.2050119937,21.6510942258,7.33137975464,2.66662541751,-2.06579213921,-9.37293196551,5.28423448003,5.1174936463,-14.6173724583,19.2662943093,90.0870856061,-9.4780024729,31.942592266,15.6395689993,-7.24538318889,28.5726504041
0.0,-21.2291423829,16.4505791892,-2.29537187955,-5.25431954018,17.0136159967,-8.0697996387,24.6088420204,-20.9527584492,-6.05298659082,-25.4660924823,7.92998665804,1.4103364417,-11.4201742023,108.54715579,-2.61972522597,5.33430253816,17.3695283877,13.5103897693
0.0,7.81846281433,23.7317787373,-6.70550430388,4.96212475628,-9.77283282288,16.5158265187,3.9882510822,0.860210837651,1.191205883,-10.6424312683,13.2647766693,-5.53069923342,42.4689961526,-2.89069098971,119.774502337,64.4515478083,12.7839345223,-0.173462639336
14.2722593816,-0.871824886866,8.82180012466,-4.91597110117,11.8030930685,13.3815938527,1.28523185786,8.31715374731,7.83365633328,3.86315989957,-5.4521736989,10.6285499554,8.86300030476,10.6610613379,3.0178482229,33.0451079803,61.4098729603,15.57184228,5.65738805758
0.0,8.25911469504,8.66823288657,-5.45938521438,4.35934056279,11.2420958961,5.51685880055,4.43715767804,3.78087324942,-0.569040658062,-7.77443568687,22.0133508567,17.0635966338,-4.7656826815,9.48191108752,6.32450387037,15.0254710997,59.2551770565,5.3567106697
0.0,-14.4293325643,18.9705130309,-7.48726789002,6.89915050259,6.14148423245,3.50227457356,-8.74588267729,2.02653286179,-2.02355832063,-3.71928038856,6.03163195243,5.34420856319,17.8355126508,6.99917797453,-0.0814402656968,5.1805441253,5.0835780545,56.2338226337
