t,t-1,t-2,t-3,t-4,p-1,p-2,p-3,p-4,t-p,t-t0,t0,t0-1,t0-2,t0-3,t0-4
-197,-35,2,12,13,-10.35845361,-8.92529901,-9.25655506,-4.56805541,8233.59553284,-22604,-93,-356,-107,-147,81
-35,2,12,13,7,-8.92529901,-9.25655506,-4.56805541,-7.9327002,8258.23707923,-22925,-356,-107,-147,81,-139
2,12,13,7,80,-9.25655506,-4.56805541,-7.9327002,-5.36664497,8247.31178022,-23034,-107,-147,81,-139,188
12,13,7,80,-220,-4.56805541,-7.9327002,-5.36664497,0.27151667,8226.05522516,-23193,-147,81,-139,188,317
13,7,80,-220,16,-7.9327002,-5.36664497,0.27151667,-7.36788489,8208.48716975,-23125,81,-139,188,317,352
7,80,-220,16,-73,-5.36664497,0.27151667,-7.36788489,-1.98850005,8193.55446955,-23271,-139,188,317,352,410
80,-220,16,-73,-315,0.27151667,-7.36788489,-1.98850005,0.74040613,8108.18782458,-23163,188,317,352,410,716
-220,16,-73,-315,44,-7.36788489,-1.98850005,0.74040613,4.26803452,8328.45934125,-22626,317,352,410,716,549
16,-73,-315,44,-93,-1.98850005,0.74040613,4.26803452,3.36617717,8305.09145636,-22290,352,410,716,549,689
-73,-315,44,-93,207,0.74040613,4.26803452,3.36617717,1.29216703,8376.10295631,-21807,410,716,549,689,327
-315,44,-93,207,92,4.26803452,3.36617717,1.29216703,0.73892157,8691.84336244,-20776,716,549,689,327,307
44,-93,207,92,59,3.36617717,1.29216703,0.73892157,-0.2423259,8652.11139696,-20271,549,689,327,307,243
-93,207,92,59,-116,1.29216703,0.73892157,-0.2423259,4.04665546,8748.47757413,-19489,689,327,307,243,164
207,92,59,-116,156,0.73892157,-0.2423259,4.04665546,10.19266799,8542.76974116,-19369,327,307,243,164,65
92,59,-116,156,167,-0.2423259,4.04665546,10.19266799,9.35452691,8451.50866273,-19154,307,243,164,65,53
59,-116,156,167,-255,4.04665546,10.19266799,9.35452691,9.2190145,8392.26633683,-18970,243,164,65,53,125
-116,156,167,-255,278,10.19266799,9.35452691,9.2190145,6.81089829,8512.31299229,-18690,164,65,53,125,367
156,167,-255,278,-263,9.35452691,9.2190145,6.81089829,3.09085486,8366.50566028,-18781,65,53,125,367,621
167,-255,278,-263,327,9.2190145,6.81089829,3.09085486,2.0050723,8208.86018719,-18895,53,125,367,621,83
-255,278,-263,327,-271,6.81089829,3.09085486,2.0050723,-2.27791754,8473.07920169,-18515,125,367,621,83,18
278,-263,327,-271,177,3.09085486,2.0050723,-2.27791754,0.17597266,8201.89009998,-18426,367,621,83,18,9
-263,327,-271,177,-8,2.0050723,-2.27791754,0.17597266,2.64210995,8467.98095484,-17542,621,83,18,9,19
327,-271,177,-8,-61,-2.27791754,0.17597266,2.64210995,1.55975,8142.98602714,-17786,83,18,9,19,52
-271,177,-8,-61,-66,0.17597266,2.64210995,1.55975,9.8662287,8411.7081096,-17497,18,9,19,52,9
177,-8,-61,-66,-194,2.64210995,1.55975,9.8662287,-4.25363274,8234.88408226,-17665,9,19,52,9,174
-8,-61,-66,-194,-19,1.55975,9.8662287,-4.25363274,-8.86178437,8245.52619221,-17638,19,52,9,174,-259
-61,-66,-194,-19,70,9.8662287,-4.25363274,-8.86178437,-4.83791868,8308.08594221,-17525,52,9,174,-259,-175
-66,-194,-19,70,-17,-4.25363274,-8.86178437,-4.83791868,-5.36003991,8383.95217091,-17450,9,174,-259,-175,-65
-194,-19,70,-17,-128,-8.86178437,-4.83791868,-5.36003991,-7.12507253,8573.69853817,-17082,174,-259,-175,-65,-18
-19,70,-17,-128,26,-4.83791868,-5.36003991,-7.12507253,-1.10993931,8583.8367538,-17322,-259,-175,-65,-18,-23
70,-17,-128,26,-283,-5.36003991,-7.12507253,-1.10993931,-5.48129658,8508.99883512,-17567,-175,-65,-18,-23,-115
-17,-128,26,-283,-79,-7.12507253,-1.10993931,-5.48129658,-10.56868972,8520.63879521,-17615,-65,-18,-23,-115,-129
-128,26,-283,-79,-5,-1.10993931,-5.48129658,-10.56868972,-6.64138442,8641.51372268,-17505,-18,-23,-115,-129,-122
26,-283,-79,-5,-38,-5.48129658,-10.56868972,-6.64138442,-2.25328399,8614.40378337,-17554,-23,-115,-129,-122,-63
-283,-79,-5,-38,7,-10.56868972,-6.64138442,-2.25328399,-2.4769224,8891.92248679,-17386,-115,-129,-122,-63,-35
-79,-5,-38,7,27,-6.64138442,-2.25328399,-2.4769224,-2.02472658,8960.35379707,-17436,-129,-122,-63,-35,328
-5,-38,7,27,88,-2.25328399,-2.4769224,-2.02472658,3.28551702,8958.71241265,-17553,-122,-63,-35,328,260
-38,7,27,88,170,-2.4769224,-2.02472658,3.28551702,-0.7430688,8994.45912866,-17578,-63,-35,328,260,409
7,27,88,170,63,-2.02472658,3.28551702,-0.7430688,2.31400299,8984.98220626,-17620,-35,328,260,409,471
27,88,170,63,37,3.28551702,-0.7430688,2.31400299,10.7945725,8955.95747968,-17319,328,260,409,471,-5
88,170,63,37,88,-0.7430688,2.31400299,10.7945725,9.7190954,8871.2429967,-17147,260,409,471,-5,341
170,63,37,88,92,2.31400299,10.7945725,9.7190954,15.86252535,8700.4999279,-16908,409,471,-5,341,493
63,37,88,92,46,10.7945725,9.7190954,15.86252535,12.11795413,8639.81393089,-16500,471,-5,341,493,-30
37,88,92,46,55,9.7190954,15.86252535,12.11795413,10.66398231,8613.60850339,-16542,-5,341,493,-30,336
88,92,46,55,134,15.86252535,12.11795413,10.66398231,8.51280598,8535.32759879,-16289,341,493,-30,336,424
92,46,55,134,12,12.11795413,10.66398231,8.51280598,5.558435811,8459.19012414,-15888,493,-30,336,424,379
46,55,134,12,84,10.66398231,8.51280598,5.558435811,8.53010851,8425.30807827,-15964,-30,336,424,379,-891
55,134,12,84,87,8.51280598,5.558435811,8.53010851,-6.188108953,8380.97206058,-15683,336,424,379,-891,-318
