t,t-1,t-2,t-3,t-4,p-1,p-2,p-3,p-4,t-p,t-t0,t0,t0-1,t0-2,t0-3,t0-4
-0.01829797502,-0.01474143938,-0.01032594871,-0.00453667921,-0.00718285891,0.0003018055,7.22141099998e-05,0.00020828526,-0.00015403586,7.45279761012,-1.85849726247,0.0496564289,0.0022100648,0.0034325749,0.0216763188,0.0139024625
-0.01474143938,-0.01032594871,-0.00453667921,-0.00718285891,-0.01977651798,7.22141099998e-05,0.00020828526,-0.00015403586,-0.00023637186,7.467840855,-1.84154575829,0.0022100648,0.0034325749,0.0216763188,0.0139024625,0.0054293684
-0.01032594871,-0.00453667921,-0.00718285891,-0.01977651798,-0.01698932539,0.00020828526,-0.00015403586,-0.00023637186,7.12444700002e-05,7.47823901782,-1.82778723468,0.0034325749,0.0216763188,0.0139024625,0.0054293684,0.0012984082
-0.00453667921,-0.00718285891,-0.01977651798,-0.01698932539,-0.00352338609,-0.00015403586,-0.00023637186,7.12444700002e-05,0.00032300731,7.48298398229,-1.80157423667,0.0216763188,0.0139024625,0.0054293684,0.0012984082,0.0370279489
-0.00718285891,-0.01977651798,-0.01698932539,-0.00352338609,-0.00891299868,-0.00023637186,7.12444700002e-05,0.00032300731,-8.46727900001e-05,7.49001280534,-1.78048891526,0.0139024625,0.0054293684,0.0012984082,0.0370279489,0.0115264007
-0.01977651798,-0.01698932539,-0.00352338609,-0.00891299868,-0.00710510608,7.12444700002e-05,0.00032300731,-8.46727900001e-05,0.00013904205,7.50955295146,-1.75528302888,0.0054293684,0.0012984082,0.0370279489,0.0115264007,0.0138530354
-0.01698932539,-0.00352338609,-0.00891299868,-0.00710510608,-0.01017462013,0.00032300731,-8.46727900001e-05,0.00013904205,-0.00011896965,7.52661352132,-1.73699529529,0.0012984082,0.0370279489,0.0115264007,0.0138530354,0.022928694
-0.00352338609,-0.00891299868,-0.00710510608,-0.01017462013,-0.00310993876,-8.46727900001e-05,0.00013904205,-0.00011896965,-0.00053589909,7.53045991472,-1.6964439603,0.0370279489,0.0115264007,0.0138530354,0.022928694,0.002556404
-0.00891299868,-0.00710510608,-0.01017462013,-0.00310993876,0.00077657844,0.00013904205,-0.00011896965,-0.00053589909,9.391586e-05,7.53928824061,-1.67600456092,0.0115264007,0.0138530354,0.022928694,0.002556404,0.0040481506
-0.00710510608,-0.01017462013,-0.00310993876,0.00077657844,0.00623443416,-0.00011896965,-0.00053589909,9.391586e-05,-0.00035164965,7.54653238874,-1.65504641944,0.0138530354,0.022928694,0.002556404,0.0040481506,0.000526535900001
-0.01017462013,-0.00310993876,0.00077657844,0.00623443416,-0.00685574515,-0.00053589909,9.391586e-05,-0.00035164965,0.00034247717,7.55658803922,-1.62194310531,0.022928694,0.002556404,0.0040481506,0.000526535900001,0.0077441412
-0.00310993876,0.00077657844,0.00623443416,-0.00685574515,-0.00896589713,9.391586e-05,-0.00035164965,0.00034247717,-0.0007230983,7.55916207889,-1.61627676255,0.002556404,0.0040481506,0.000526535900001,0.0077441412,-0.0034596179
0.00077657844,0.00623443416,-0.00685574515,-0.00896589713,-0.00337993869,-0.00035164965,0.00034247717,-0.0007230983,-0.00081052456,7.55847941631,-1.61300519039,0.0040481506,0.000526535900001,0.0077441412,-0.0034596179,0.0117048249
0.00623443416,-0.00685574515,-0.00896589713,-0.00337993869,0.00214954789,0.00034247717,-0.0007230983,-0.00081052456,-0.00088587275,7.5518933325,-1.61871308865,0.000526535900001,0.0077441412,-0.0034596179,0.0117048249,-0.0029233813
-0.00685574515,-0.00896589713,-0.00337993869,0.00214954789,-0.01191763533,-0.0007230983,-0.00081052456,-0.00088587275,-0.00123675266,7.55909155482,-1.6041132023,0.0077441412,-0.0034596179,0.0117048249,-0.0029233813,-0.0111122659
-0.00896589713,-0.00337993869,0.00214954789,-0.01191763533,-0.0063588405,-0.00081052456,-0.00088587275,-0.00123675266,-0.00056559103,7.56733435365,-1.59860692307,-0.0034596179,0.0117048249,-0.0029233813,-0.0111122659,-0.0033159303
-0.00337993869,0.00214954789,-0.01191763533,-0.0063588405,-0.00541843589,-0.00088587275,-0.00123675266,-0.00056559103,-0.00088041925,7.56990376778,-1.58352215948,0.0117048249,-0.0029233813,-0.0111122659,-0.0033159303,-0.0045376751
0.00214954789,-0.01191763533,-0.0063588405,-0.00541843589,-0.03336102736,-0.00123675266,-0.00056559103,-0.00088041925,-0.00065799299,7.56686834714,-1.58859508867,-0.0029233813,-0.0111122659,-0.0033159303,-0.0045376751,0.0024978042
-0.01191763533,-0.0063588405,-0.00541843589,-0.03336102736,-0.01384105141,-0.00056559103,-0.00088041925,-0.00065799299,-0.00054556744,7.57754922981,-1.58778971924,-0.0111122659,-0.0033159303,-0.0045376751,0.0024978042,-0.0042825299
-0.0063588405,-0.00541843589,-0.03336102736,-0.01384105141,-0.01675461598,-0.00088041925,-0.00065799299,-0.00054556744,-0.00030978201,7.58334247928,-1.58474680904,-0.0033159303,-0.0045376751,0.0024978042,-0.0042825299,0.0057965815
-0.00541843589,-0.03336102736,-0.01384105141,-0.01675461598,0.00876826435,-0.00065799299,-0.00054556744,-0.00030978201,-9.66569299998e-05,7.58788049592,-1.58386604825,-0.0045376751,0.0024978042,-0.0042825299,0.0057965815,0.0098507656
-0.03336102736,-0.01384105141,-0.01675461598,0.00876826435,0.00870253013,-0.00054556744,-0.00030978201,-9.66569299998e-05,-0.00128894469,7.62058353029,-1.54800721669,0.0024978042,-0.0042825299,0.0057965815,0.0098507656,0.0110533061
-0.01384105141,-0.01675461598,0.00876826435,0.00870253013,0.0031572931,-0.00030978201,-9.66569299998e-05,-0.00128894469,0.00015907361,7.63387901426,-1.53844869518,-0.0042825299,0.0057965815,0.0098507656,0.0110533061,0.0130305355
-0.01675461598,0.00876826435,0.00870253013,0.0031572931,-0.02386137922,-9.66569299998e-05,-0.00128894469,0.00015907361,0.00035914627,7.65032384823,-1.5158974977,0.0057965815,0.0098507656,0.0110533061,0.0130305355,0.023171058
0.00876826435,0.00870253013,0.0031572931,-0.02386137922,0.00056156116,-0.00128894469,0.00015907361,0.00035914627,0.00038044171,7.64145892695,-1.51481499645,0.0098507656,0.0110533061,0.0130305355,0.023171058,0.0181375659
0.00870253013,0.0031572931,-0.02386137922,0.00056156116,0.000561876679999,0.00015907361,0.00035914627,0.00038044171,0.00041916237,7.63146745213,-1.51246422048,0.0110533061,0.0130305355,0.023171058,0.0181375659,0.0232384279
0.0031572931,-0.02386137922,0.00056156116,0.000561876679999,0.00126537803,0.00035914627,0.00038044171,0.00041916237,-3.231333e-05,7.62846923264,-1.50259097808,0.0130305355,0.023171058,0.0181375659,0.0232384279,0.0112208435
-0.02386137922,0.00056156116,0.000561876679999,0.00126537803,-0.01021773884,0.00038044171,0.00041916237,-3.231333e-05,9.712001e-05,7.65268975813,-1.45555854086,0.023171058,0.0181375659,0.0232384279,0.0112208435,0.0106503929
0.00056156116,0.000561876679999,0.00126537803,-0.01021773884,-0.00194769121,0.00041916237,-3.231333e-05,9.712001e-05,-3.87394800001e-05,7.65250863868,-1.43798253612,0.0181375659,0.0232384279,0.0112208435,0.0106503929,0.0085112859
0.000561876679999,0.00126537803,-0.01021773884,-0.00194769121,0.00111250185,-3.231333e-05,9.712001e-05,-3.87394800001e-05,0.00073007154,7.65236592437,-1.4153059849,0.0232384279,0.0112208435,0.0106503929,0.0085112859,0.0057854608
0.00126537803,-0.01021773884,-0.00194769121,0.00111250185,-0.00152937117,9.712001e-05,-3.87394800001e-05,0.00073007154,0.00123115165,7.65106823301,-1.40535051943,0.0112208435,0.0106503929,0.0085112859,0.0057854608,0.0023023122
-0.01021773884,-0.00194769121,0.00111250185,-0.00152937117,0.00445559078,-3.87394800001e-05,0.00073007154,0.00123115165,0.00103851243,7.66138309186,-1.38448238769,0.0106503929,0.0085112859,0.0057854608,0.0023023122,0.0018812009
-0.00194769121,0.00111250185,-0.00152937117,0.00445559078,-0.00487228639,0.00073007154,0.00123115165,0.00103851243,0.00125841934,7.66329204359,-1.37402341058,0.0085112859,0.0057854608,0.0023023122,0.0018812009,0.0044508611
0.00111250185,-0.00152937117,0.00445559078,-0.00487228639,0.00780709389,0.00123115165,0.00103851243,0.00125841934,0.00136843842,7.66290961328,-1.36935045163,0.0057854608,0.0023023122,0.0018812009,0.0044508611,0.0131833725
-0.00152937117,0.00445559078,-0.00487228639,0.00780709389,0.01836209782,0.00103851243,0.00125841934,0.00136843842,0.00015637692,7.6656701361,-1.36551876826,0.0023023122,0.0018812009,0.0044508611,0.0131833725,0.0227112104
0.00445559078,-0.00487228639,0.00780709389,0.01836209782,-0.02352718225,0.00125841934,0.00136843842,0.00015637692,0.00051300887,7.66225305775,-1.36809315814,0.0018812009,0.0044508611,0.0131833725,0.0227112104,0.0030749306
-0.00487228639,0.00780709389,0.01836209782,-0.02352718225,0.02068020524,0.00136843842,0.00015637692,0.00051300887,-0.00081788339,7.66838376348,-1.35877001065,0.0044508611,0.0131833725,0.0227112104,0.0030749306,0.000668101899999
0.00780709389,0.01836209782,-0.02352718225,0.02068020524,-0.00326403469,0.00015637692,0.00051300887,-0.00081788339,0.00015874649,7.66194510801,-1.35339373204,0.0131833725,0.0227112104,0.0030749306,0.000668101899999,0.000334218400001
0.01836209782,-0.02352718225,0.02068020524,-0.00326403469,-0.00536951975,0.00051300887,-0.00081788339,0.00015874649,0.00026529184,7.64373938711,-1.34904461946,0.0227112104,0.0030749306,0.000668101899999,0.000334218400001,0.0007059392
-0.02352718225,0.02068020524,-0.00326403469,-0.00536951975,0.01762911735,-0.00081788339,0.00015874649,0.00026529184,0.00056405925,7.66777957823,-1.32244250661,0.0030749306,0.000668101899999,0.000334218400001,0.0007059392,0.0019345964
0.02068020524,-0.00326403469,-0.00536951975,0.01762911735,0.02748264569,0.00015874649,0.00026529184,0.00056405925,0.0006964084,7.6462814896,-1.34245460995,0.000668101899999,0.000334218400001,0.0007059392,0.0019345964,0.0003352142
-0.00326403469,-0.00536951975,0.01762911735,0.02748264569,0.02795607727,0.00026529184,0.00056405925,0.0006964084,-0.00071443163,7.64970427078,-1.33885635686,0.000334218400001,0.0007059392,0.0019345964,0.0003352142,0.0065029941
-0.00536951975,0.01762911735,0.02748264569,0.02795607727,-0.01862474984,0.00056405925,0.0006964084,-0.00071443163,-0.00089576653,7.65533908237,-1.33278089791,0.0007059392,0.0019345964,0.0003352142,0.0065029941,-0.0096644346
0.01762911735,0.02748264569,0.02795607727,-0.01862474984,-0.00578679558,0.0006964084,-0.00071443163,-0.00089576653,-0.00047600294,7.63827402427,-1.34847541886,0.0019345964,0.0003352142,0.0065029941,-0.0096644346,-0.0064775457
0.02748264569,0.02795607727,-0.01862474984,-0.00578679558,0.01776298663,-0.00071443163,-0.00089576653,-0.00047600294,-0.00060688991,7.61148778698,-1.37562285035,0.0003352142,0.0065029941,-0.0096644346,-0.0064775457,-0.0023952989
0.02795607727,-0.01862474984,-0.00578679558,0.01776298663,-0.00225648836,-0.00089576653,-0.00047600294,-0.00060688991,-0.00093004031,7.58281727808,-1.39707593352,0.0065029941,-0.0096644346,-0.0064775457,-0.0023952989,-0.000662300500002
-0.01862474984,-0.00578679558,0.01776298663,-0.00225648836,0.02418184899,-0.00047600294,-0.00060688991,-0.00093004031,-5.03239599998e-05,7.60054626139,-1.38811561828,-0.0096644346,-0.0064775457,-0.0023952989,-0.000662300500002,-0.000845634899999
-0.00578679558,0.01776298663,-0.00225648836,0.02418184899,-0.01754832549,-0.00060688991,-0.00093004031,-5.03239599998e-05,-0.00065562936,7.60585705403,-1.3888063684,-0.0064775457,-0.0023952989,-0.000662300500002,-0.000845634899999,-0.0042174812
