"resid_0","resid_1","resid_2","resid_3","resid_4","resid_5","resid_6","resid_7","resid_8","resid_9","resid_10","resid_11","resid_12","resid_13","resid_14","resid_15","resid_16","resid_17","resid_18"
0.0290734880737316,-0.000317256405163647,0.00501558479218317,0.0191692968903483,0.0246177868154866,-0.00287622520233115,0.00582989746271961,0.00457717166023472,-0.00772760664676527,-0.00345864652360431,0.0103906203415971,0.000849046450796563,0.00785493109600136,0.0108841851377222,-1.85161160144256e-05,0.00596365808711035,0.0152403161305944,-0.00559435008412091,0.00696868416811189
-0.0139837378947001,0.0011349445602696,0.0104192624918002,-0.00593778178892764,0.0421146718327119,-0.00432249804096186,-0.00797671201564441,-0.00689396923761097,-0.00299160246427941,0.00423115922007873,-0.00796489887814047,0.00608880697007146,-0.00679991243537223,0.0138584465269587,0.0037490368318128,0.0115147484126202,0.00702380198769947,-0.00622921961620541,0.0124150040522845
-0.0134958553476293,0.00919652237624451,0.00692742682300068,-0.000763785742648783,-0.00824361692469228,-0.00328515903978122,-0.00427582275561993,-0.00459879226911848,0.00249268134702423,0.00192587405209564,-0.00410844508386146,-0.00448257290028132,-0.00709490260106974,0.00219234311839376,0.0020115843152106,-0.00196651510638678,-0.00844423126660172,0.00795195112383573,0.0107780760565133
0.00720696861413675,-0.00603431289334839,0.0120912233511199,-0.0030080004614804,0.00385903229249868,0.00360166147646331,-0.00164207671682254,-0.00319557892223275,0.00567967632513298,0.00191836584755402,-0.000935541528700415,0.000940383617221033,-0.00819552137142853,-0.00765630516526498,0.000137532643634318,0.00171032281193924,0.00748445274629903,0.00477530803216838,0.00904461061656745
0.00223233181576542,-0.00429270306279894,-0.00411915988301096,-0.00574671312284259,0.0180006209445095,0.00664794601761952,0.000977761148341497,-0.00294878627807672,0.000488759767820578,0.000337369217930557,0.0112231630535639,-0.00408750748749785,7.36211507067239e-05,-0.00452548356148955,0.00323044751316472,-0.0149251310993516,-0.00688330528184952,0.00047303866962473,0.00293328491151624
-0.00835060868313757,-0.000599088201383371,-0.0051725306995146,0.00203415505098104,-0.0217918244027715,0.010868012352349,0.00537308698503593,-0.00641529836317036,-0.00894429302232819,-0.0103502228655485,0.00419432632528352,0.0109341251286538,-0.00681242113535243,-0.0026686433346196,-0.0134986372298938,-0.00299213604713464,0.00176446074870577,-0.00812320635267351,-0.0018567834343637
-0.0132065764385409,-0.00308273637425138,-0.00513899676369412,-0.000394577416822494,-0.0114135283918602,0.00826694007415973,0.00567618023365535,0.00122579441577287,-0.003979079044481,0.000913059356429757,0.00191779587334241,0.00354393538491024,-0.00695675099920434,-0.00217787639692751,-0.0155034931226286,-0.0106397723162694,-0.00464574857754512,-0.0043580885414947,-0.000691536351353309
0.0268705969628303,-0.00176496444395025,-0.00198380636992221,0.000304740109269588,-0.0177083911253717,0.00517537840563835,-0.00569329965369985,-0.00411861727882738,0.00567532704788732,-0.00143759264312832,-0.000390497333293135,0.00165385013170355,-0.00263535577562845,-0.00330842007957497,0.00817741202652112,-0.00441221129991633,-0.00996396708053199,0.00129017483556962,-0.00344490786412774
-0.00151230218507798,-0.00425597703885515,-0.00864870483147995,0.000658227586141803,-0.00908864939983389,-0.00324836515099686,0.00131162679454452,-0.00489504183035165,4.02530015810999e-05,8.40420421740181e-05,-0.0101455713552555,-0.00847192461533283,-0.00683161562839813,-0.00595439474836902,0.000613154319340629,0.00104955607874451,-0.00733284230655822,-0.00993358216871098,0.00688344732643586
0.00606361474435974,0.00180680081104535,-0.00295961575926686,0.00865225015953316,-0.00828017873912495,-0.00695509979604149,-0.00504210086106771,-0.000710906569481166,0.00190675823374566,0.00691814357445647,-0.00671084980206885,-0.00217603460312323,0.026074162958351,0.000101040592805658,0.00793219842522168,0.002532134221793,-0.00215457632961173,0.0142690619388273,-0.0179535918448719
