t,t-1,t-2,t-3,t-4,p-1,p-2,p-3,p-4,t-p,t-t0,t0,t0-1,t0-2,t0-3,t0-4
0.00881926344,0.01567336915,0.00944256137,0.00729338727,0.00183168872,0.0003568947,0.00038433699,0.00031003757,-0.0001027308,7.3324215481,-1.98949098913,0.0496564289,0.0022100648,0.0034325749,0.0216763188,0.0139024625
0.01567336915,0.00944256137,0.00729338727,0.00183168872,-0.00122149852,0.00038433699,0.00031003757,-0.0001027308,-0.00038350077,7.31710507365,-2.00295429348,0.0022100648,0.0034325749,0.0216763188,0.0139024625,0.0054293684
0.00944256137,0.00729338727,0.00183168872,-0.00122149852,-0.00426353301,0.00031003757,-0.0001027308,-0.00038350077,-0.00030093114,7.30804684927,-2.00896427995,0.0034325749,0.0216763188,0.0139024625,0.0054293684,0.0012984082
0.00729338727,0.00183168872,-0.00122149852,-0.00426353301,-0.00746799312,-0.0001027308,-0.00038350077,-0.00030093114,0.00044384717,7.30106349957,-1.99458134842,0.0216763188,0.0139024625,0.0054293684,0.0012984082,0.0370279489
0.00183168872,-0.00122149852,-0.00426353301,-0.00746799312,0.01091802191,-0.00038350077,-0.00030093114,0.00044384717,-0.00051364009,7.29912908005,-1.98251057464,0.0139024625,0.0054293684,0.0012984082,0.0370279489,0.0115264007
-0.00122149852,-0.00426353301,-0.00746799312,0.01091802191,-0.02509416028,-0.00030093114,0.00044384717,-0.00051364009,0.00061438565,7.2999670778,-1.97585970772,0.0054293684,0.0012984082,0.0370279489,0.0115264007,0.0138530354
-0.00426353301,-0.00746799312,0.01091802191,-0.02509416028,-0.00671806518,0.00044384717,-0.00051364009,0.00061438565,-0.00052538455,7.30392967967,-1.97029776651,0.0012984082,0.0370279489,0.0115264007,0.0138530354,0.022928694
-0.00746799312,0.01091802191,-0.02509416028,-0.00671806518,-0.00294956462,-0.00051364009,0.00061438565,-0.00052538455,-0.00013930365,7.31184151996,-1.92580182449,0.0370279489,0.0115264007,0.0138530354,0.022928694,0.002556404
0.01091802191,-0.02509416028,-0.00671806518,-0.00294956462,0.000982221860001,0.00061438565,-0.00052538455,-0.00013930365,-5.19031399999e-05,7.30040985796,-1.9251934457,0.0115264007,0.0138530354,0.022928694,0.002556404,0.0040481506
-0.02509416028,-0.00671806518,-0.00294956462,0.000982221860001,-0.00568350379,-0.00052538455,-0.00013930365,-5.19031399999e-05,-0.00022436735,7.32611840389,-1.88624625002,0.0138530354,0.022928694,0.002556404,0.0040481506,0.000526535900001
-0.00671806518,-0.00294956462,0.000982221860001,-0.00568350379,0.0033277901,-0.00013930365,-5.19031399999e-05,-0.00022436735,0.00026282709,7.33231108452,-1.85659949084,0.022928694,0.002556404,0.0040481506,0.000526535900001,0.0077441412
-0.00294956462,0.000982221860001,-0.00568350379,0.0033277901,0.00353565483,-5.19031399999e-05,-0.00022436735,0.00026282709,-0.00081971584,7.33512134549,-1.85109352222,0.002556404,0.0040481506,0.000526535900001,0.0077441412,-0.0034596179
0.000982221860001,-0.00568350379,0.0033277901,0.00353565483,-0.015812921,-0.00022436735,0.00026282709,-0.00081971584,-0.00040365569,7.33408722049,-1.84802759348,0.0040481506,0.000526535900001,0.0077441412,-0.0034596179,0.0117048249
-0.00568350379,0.0033277901,0.00353565483,-0.015812921,-0.01059638082,0.00026282709,-0.00081971584,-0.00040365569,-0.00039426384,7.33954635693,-1.84181755379,0.000526535900001,0.0077441412,-0.0034596179,0.0117048249,-0.0029233813
0.0033277901,0.00353565483,-0.015812921,-0.01059638082,-0.00744633512,-0.00081971584,-0.00040365569,-0.00039426384,-0.00109731502,7.33648139392,-1.83740120269,0.0077441412,-0.0034596179,0.0117048249,-0.0029233813,-0.0111122659
0.00353565483,-0.015812921,-0.01059638082,-0.00744633512,0.00610572399,-0.00040365569,-0.00039426384,-0.00109731502,-0.00066224308,7.33212602325,-1.84439647542,-0.0034596179,0.0117048249,-0.0029233813,-0.0111122659,-0.0033159303
-0.015812921,-0.01059638082,-0.00744633512,0.00610572399,-0.01406332566,-0.00039426384,-0.00109731502,-0.00066224308,-0.00073845159,7.34753528856,-1.81687872952,0.0117048249,-0.0029233813,-0.0111122659,-0.0033159303,-0.0045376751
-0.01059638082,-0.00744633512,0.00610572399,-0.01406332566,0.00359202579,-0.00109731502,-0.00066224308,-0.00073845159,-0.00058866308,7.35773740554,-1.80920573,-0.0029233813,-0.0111122659,-0.0033159303,-0.0045376751,0.0024978042
-0.00744633512,0.00610572399,-0.01406332566,0.00359202579,-0.01317046319,-0.00066224308,-0.00073845159,-0.00058866308,-0.00115597506,7.36408642564,-1.81287166078,-0.0111122659,-0.0033159303,-0.0045376751,0.0024978042,-0.0042825299
0.00610572399,-0.01406332566,0.00359202579,-0.01317046319,0.00863530802,-0.00073845159,-0.00058866308,-0.00115597506,-0.00019706333,7.35731845857,-1.82229331507,-0.0033159303,-0.0045376751,0.0024978042,-0.0042825299,0.0057965815
-0.01406332566,0.00359202579,-0.01317046319,0.00863530802,-0.00395145871,-0.00058866308,-0.00115597506,-0.00019706333,-2.31155099999e-05,7.37064333264,-1.81276766451,-0.0045376751,0.0024978042,-0.0042825299,0.0057965815,0.0098507656
0.00359202579,-0.01317046319,0.00863530802,-0.00395145871,-0.03415191157,-0.00115597506,-0.00019706333,-2.31155099999e-05,-0.00072587624,7.36646264377,-1.8138618861,0.0024978042,-0.0042825299,0.0057965815,0.0098507656,0.0110533061
-0.01317046319,0.00863530802,-0.00395145871,-0.03415191157,0.00637234747,-0.00019706333,-2.31155099999e-05,-0.00072587624,0.00015384875,7.3784771319,-1.80497395281,-0.0042825299,0.0057965815,0.0098507656,0.0110533061,0.0130305355
0.00863530802,-0.00395145871,-0.03415191157,0.00637234747,-0.02132354014,-2.31155099999e-05,-0.00072587624,0.00015384875,0.00017060363,7.36964476055,-1.80781267933,0.0057965815,0.0098507656,0.0110533061,0.0130305355,0.023171058
-0.00395145871,-0.03415191157,0.00637234747,-0.02132354014,-0.02070320783,-0.00072587624,0.00015384875,0.00017060363,0.00088051272,7.37357310375,-1.79401045502,0.0098507656,0.0110533061,0.0130305355,0.023171058,0.0181375659
-0.03415191157,0.00637234747,-0.02132354014,-0.02070320783,0.00755914648,0.00015384875,0.00017060363,0.00088051272,0.00073251619,7.40699913908,-1.74880523735,0.0110533061,0.0130305355,0.023171058,0.0181375659,0.0232384279
0.00637234747,-0.02132354014,-0.02070320783,0.00755914648,0.00601771728,0.00017060363,0.00088051272,0.00073251619,0.00033578445,7.40078064036,-1.74214704932,0.0130305355,0.023171058,0.0181375659,0.0232384279,0.0112208435
-0.02132354014,-0.02070320783,0.00755914648,0.00601771728,-0.0058412415,0.00088051272,0.00073251619,0.00033578445,-0.00047758397,7.42227478413,-1.69765245118,0.023171058,0.0181375659,0.0232384279,0.0112208435,0.0106503929
-0.02070320783,0.00755914648,0.00601771728,-0.0058412415,-0.010708432,0.00073251619,0.00033578445,-0.00047758397,0.0001603691,7.44385850468,-1.65881167745,0.0181375659,0.0232384279,0.0112208435,0.0106503929,0.0085112859
0.00755914648,0.00601771728,-0.0058412415,-0.010708432,0.00577884455,0.00033578445,-0.00047758397,0.0001603691,0.00092949549,7.43703187439,-1.64313239603,0.0232384279,0.0112208435,0.0106503929,0.0085112859,0.0057854608
0.00601771728,-0.0058412415,-0.010708432,0.00577884455,0.01148118238,-0.00047758397,0.0001603691,0.00092949549,0.00161131468,7.43134994156,-1.63792926981,0.0112208435,0.0106503929,0.0085112859,0.0057854608,0.0023023122
-0.0058412415,-0.010708432,0.00577884455,0.01148118238,0.00946013302,0.0001603691,0.00092949549,0.00161131468,0.00121730724,7.43671359909,-1.62143763541,0.0106503929,0.0085112859,0.0057854608,0.0023023122,0.0018812009
-0.010708432,0.00577884455,0.01148118238,0.00946013302,-0.00268648859,0.00092949549,0.00161131468,0.00121730724,0.00100615643,7.44758240019,-1.60221791751,0.0085112859,0.0057854608,0.0023023122,0.0018812009,0.0044508611
0.00577884455,0.01148118238,0.00946013302,-0.00268648859,-0.00517350186,0.00161131468,0.00121730724,0.00100615643,0.00136931287,7.44273305113,-1.60221130126,0.0057854608,0.0023023122,0.0018812009,0.0044508611,0.0131833725
0.01148118238,0.00946013302,-0.00268648859,-0.00517350186,0.02522656295,0.00121730724,0.00100615643,0.00136931287,0.00026193051,7.43286318343,-1.61139017144,0.0023023122,0.0018812009,0.0044508611,0.0131833725,0.0227112104
0.00946013302,-0.00268648859,-0.00517350186,0.02522656295,-0.02593805355,0.00100615643,0.00136931287,0.00026193051,0.00087895536,7.42462035765,-1.61896910356,0.0018812009,0.0044508611,0.0131833725,0.0227112104,0.0030749306
-0.00268648859,-0.00517350186,0.02522656295,-0.02593805355,-0.00301820025,0.00136931287,0.00026193051,0.00087895536,-0.00040721123,7.42831300267,-1.61183175387,0.0044508611,0.0131833725,0.0227112104,0.0030749306,0.000668101899999
-0.00517350186,0.02522656295,-0.02593805355,-0.00301820025,0.0200543874,0.00026193051,0.00087895536,-0.00040721123,0.00010746385,7.4348558174,-1.59347487951,0.0131833725,0.0227112104,0.0030749306,0.000668101899999,0.000334218400001
0.02522656295,-0.02593805355,-0.00301820025,0.0200543874,-0.01383048538,0.00087895536,-0.00040721123,0.00010746385,0.00045323336,7.40989118496,-1.59599023206,0.0227112104,0.0030749306,0.000668101899999,0.000334218400001,0.0007059392
-0.02593805355,-0.00301820025,0.0200543874,-0.01383048538,0.00823934448,-0.00040721123,0.00010746385,0.00045323336,0.00044501934,7.43670819387,-1.56697724791,0.0030749306,0.000668101899999,0.000334218400001,0.0007059392,0.0019345964
-0.00301820025,0.0200543874,-0.01383048538,0.00823934448,-0.01091147576,0.00010746385,0.00045323336,0.00044501934,0.00137450959,7.43931918289,-1.56329094576,0.000668101899999,0.000334218400001,0.0007059392,0.0019345964,0.0003352142
0.0200543874,-0.01383048538,0.00823934448,-0.01091147576,-0.00673761414,0.00045323336,0.00044501934,0.00137450959,-0.00095893224,7.41937225934,-1.58301111476,0.000334218400001,0.0007059392,0.0019345964,0.0003352142,0.0065029941
-0.01383048538,0.00823934448,-0.01091147576,-0.00673761414,-0.00546304998,0.00044501934,0.00137450959,-0.00095893224,-0.00110495695,7.43365597808,-1.56847469018,0.0007059392,0.0019345964,0.0003352142,0.0065029941,-0.0096644346
0.00823934448,-0.01091147576,-0.00673761414,-0.00546304998,-0.00298324342,0.00137450959,-0.00095893224,-0.00110495695,-0.00090051452,7.42586165294,-1.57477943826,0.0019345964,0.0003352142,0.0065029941,-0.0096644346,-0.0064775457
-0.01091147576,-0.00673761414,-0.00546304998,-0.00298324342,-0.00750636325,-0.00095893224,-0.00110495695,-0.00090051452,-0.00048328165,7.43814763829,-1.5635327483,0.0003352142,0.0065029941,-0.0096644346,-0.0064775457,-0.0023952989
-0.00673761414,-0.00546304998,-0.00298324342,-0.00750636325,-0.01038071606,-0.00110495695,-0.00090051452,-0.00048328165,-0.00016499355,7.44392632019,-1.55029214006,0.0065029941,-0.0096644346,-0.0064775457,-0.0023952989,-0.000662300500002
-0.00546304998,-0.00298324342,-0.00750636325,-0.01038071606,-0.00480770156,-0.00090051452,-0.00048328165,-0.00016499355,-0.00010854031,7.44828441322,-1.55449352468,-0.0096644346,-0.0064775457,-0.0023952989,-0.000662300500002,-0.000845634899999
-0.00298324342,-0.00750636325,-0.01038071606,-0.00480770156,-0.00801846828,-0.00048328165,-0.00016499355,-0.00010854031,-0.00093839112,7.45036714212,-1.55798782696,-0.0064775457,-0.0023952989,-0.000662300500002,-0.000845634899999,-0.0042174812
-0.00750636325,-0.01038071606,-0.00480770156,-0.00801846828,-0.00778609215,-0.00016499355,-0.00010854031,-0.00093839112,-0.00124369934,7.45739022372,-1.55287676261,-0.0023952989,-0.000662300500002,-0.000845634899999,-0.0042174812,-0.0047098428
-0.01038071606,-0.00480770156,-0.00801846828,-0.00778609215,-0.00973162042,-0.00010854031,-0.00093839112,-0.00124369934,-0.00102571332,7.46760594623,-1.54315834705,-0.000662300500002,-0.000845634899999,-0.0042174812,-0.0047098428,-0.0044339524
-0.00480770156,-0.00801846828,-0.00778609215,-0.00973162042,-0.01029909436,-0.00093839112,-0.00124369934,-0.00102571332,-0.00033143594,7.47230510748,-1.53919628039,-0.000845634899999,-0.0042174812,-0.0047098428,-0.0044339524,-0.0022819896
-0.00801846828,-0.00778609215,-0.00973162042,-0.01029909436,0.0034765369,-0.00124369934,-0.00102571332,-0.00033143594,-0.00051863433,7.47938518464,-1.53539529331,-0.0042174812,-0.0047098428,-0.0044339524,-0.0022819896,-0.0012655254
-0.00778609215,-0.00973162042,-0.01029909436,0.0034765369,-0.00182255042,-0.00102571332,-0.00033143594,-0.00051863433,-7.96112999999e-05,7.48592757745,-1.53231904396,-0.0047098428,-0.0044339524,-0.0022819896,-0.0012655254,0.0119230783
-0.00973162042,-0.01029909436,0.0034765369,-0.00182255042,0.01215769826,-0.00033143594,-0.00051863433,-7.96112999999e-05,-1.86858500002e-05,7.49463348455,-1.52702137594,-0.0044339524,-0.0022819896,-0.0012655254,0.0119230783,0.0095532767
-0.01029909436,0.0034765369,-0.00182255042,0.01215769826,0.00689368009,-0.00051863433,-7.96112999999e-05,-1.86858500002e-05,0.00024877266,7.50460114297,-1.51900427118,-0.0022819896,-0.0012655254,0.0119230783,0.0095532767,0.0152152183
0.0034765369,-0.00182255042,0.01215769826,0.00689368009,0.00626218514,-7.96112999999e-05,-1.86858500002e-05,0.00024877266,0.000728846,7.50060597174,-1.52374633348,-0.0012655254,0.0119230783,0.0095532767,0.0152152183,0.0178133787
