0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
574.291155715,-18.4942004281,15.2461320695,4.64948329492,-22.7014628149,27.4115644266,15.3758002233,-2.27860714037,4.68281671414,8.76844015592,-1.66502773702,10.7146391033,22.1137542773,23.3486381496,9.87864777637,14.0620585766,10.7707543693,10.2728195835,16.4744466334
237.375728718,-22.8981144579,19.3059759476,8.4083637299,5.57873631909,18.5312893257,10.8771826794,-0.0832836372545,3.75119713469,22.3504236578,-1.38684731999,8.85797487541,17.1987872428,22.3055014825,8.36785851607,10.9132118274,12.2039885012,7.45161992552,16.5467781576
-31.6384032674,-16.5612065988,4.0958361846,-9.73798001433,-34.7268364117,-5.68523305001,-1.45778586888,-3.97189288614,-2.80456833431,-16.569020945,-7.96192351583,-5.76295272754,-11.1800698383,-8.61464346565,4.02608379462,-4.5871021004,-8.44789512339,-8.37901773891,1.43134080577
-71.6584264217,-7.00905236083,-8.18515594994,-0.434432675584,-21.2785978052,-8.65415480279,-2.49858567003,-1.69887666069,-1.89836680534,-14.480138664,-4.78671711366,-7.60104747888,-8.82951509005,-7.97827124976,-1.36935632237,-6.1057298086,-9.30712121769,-8.41864592004,-4.83451412174
44.2065999524,-29.1645936285,-11.8082737218,-14.8868207668,-80.573063406,-6.68658648737,-1.17531209392,-6.46988986687,-0.564828793007,-27.3776495507,-11.4031434655,-11.8949928157,-15.5898416727,-15.4197114896,4.37002202785,-9.49598977313,-20.4450694867,-15.0696679611,-4.66526540596
-71.8073611967,-21.1371031789,-10.495886824,-13.790846893,-56.9084035241,12.3262305925,-4.25006774959,-6.18959712026,-1.19624830092,-27.4703251795,-8.66245613371,-11.5910922618,-16.9956781913,-13.7137897336,4.44596347327,-12.5706641087,-15.0515240759,-12.9747043888,-3.95421583143
-31.3797393407,-9.51464141065,-0.991999891521,0.74909966777,-19.5496949648,-3.16601144343,21.6128561648,-3.99738592014,-2.49894676267,-7.01380752108,-6.0589605613,-0.920255814472,-5.78746493835,-2.32231360749,0.541781140963,-0.574329242134,-6.26922052109,-5.10370992232,-0.0991747738438
11.7481329335,-2.49720691718,-0.82130013219,-0.96403605272,-6.35764039555,-0.294268729079,0.969083455291,-0.593077457226,0.191758892974,-2.87211922674,-1.14952747672,-0.950594347089,-0.728507872666,-0.554076543118,0.390181427449,-0.373114713468,-1.33429227902,-1.09613725202,0.210468814281
-83.9862584809,-3.23209047866,-8.65739417457,-6.56120383632,-11.8497443961,-7.17599435187,-5.435818639,-5.12461600792,16.7242818715,-8.27107650018,-1.34131091086,-8.79716359799,-6.50137573263,-7.70443804661,-4.97803282952,-4.14191909429,-3.77815866147,-4.32014541453,-2.33509013612
-39.3714003042,-8.50077573727,-13.622952022,-12.0597367272,-34.8204226654,-12.37374057,-7.70213301759,-4.45488102163,-2.97064651014,-39.2571068554,-6.89987948124,-11.7642732672,-11.6387345419,-10.8768425621,0.315141535081,-7.13328232959,-12.1510959758,-10.8826534184,-3.62916563679
-46.8431180649,-6.12273426283,-10.2146670399,-8.1914158096,-23.9198228257,-7.76868278241,-5.03458106078,-2.28672069171,-0.1917800841,-15.3840379274,7.99729085101,-8.44985644733,-8.79139326013,-7.02535668768,-4.80845348078,-7.20371278025,-11.3287031575,-10.5002902051,-4.75776501865
-25.5672986188,-10.5889061286,-8.09417976927,-8.27388562185,-30.787488576,-7.5866194082,-3.22224216219,-3.66866612138,-1.56932156389,-18.9665969644,-5.4271509527,-6.06575052837,-8.66978871261,-8.60793461842,0.686048545668,-5.48966079104,-10.0322055043,-8.32398251972,-2.84167571515
-29.3375263958,-8.44522680631,-11.1390916757,-3.11098809181,-13.3916128491,-5.95677361262,-3.70968493943,-4.96039098063,1.01676823186,-11.1358346964,-4.80153328878,-1.74223686967,39.5946315697,5.38115570375,1.0072949324,-2.79062950082,-2.92257848883,4.80320325098,3.0614996365
-80.7932812593,-16.1114738875,-6.78318547658,-1.81423035124,-14.0311581368,-6.39585561597,-1.07425562125,-5.39627431392,-2.87043948531,-14.6740043682,-2.13620991767,-13.3482776416,1.07708496905,31.593812551,-7.14250143119,10.4240544024,-3.94829450619,-11.407395435,10.3741942715
-73.2654135787,-14.7447145291,-2.7706217859,-11.5017897137,-29.8314442518,-6.47253616013,-4.95687060515,1.67536107716,-7.64705175261,-23.1190916736,-14.6343775329,-4.73230781488,-10.4040799801,-14.3979092361,27.1512221265,-6.38536014451,-7.81011337403,-3.77209491024,-3.05083728698
-99.4311147231,-14.2764613528,-9.06432603981,-12.9920619232,-35.0681524559,-16.8537380093,-2.8989260689,-4.68208129057,-1.36556692451,-28.6890739769,-12.6471129644,-10.3003850792,-13.7014631349,1.03531298347,-0.269650498721,25.7714184768,2.03759087194,-11.7605307365,-6.6983222006
93.826672716,-0.260029846067,6.24787043798,2.71518197527,4.3794855013,7.79995199657,3.62766274292,1.37915981132,2.13639685336,6.0101853086,0.0221447396446,4.99631841534,6.53729803983,6.68749773309,2.47334958934,7.11628683252,10.98798524,5.18449624129,3.57440794547
-40.291337347,-1.50186652647,-2.56726487733,-1.91363216457,-4.54772658192,-3.51657275163,-1.54215208706,-0.789577697169,-0.576831465226,-4.1628439448,-0.754927961793,-3.02609416987,-3.35415995152,-2.39431491332,-1.05353136672,-1.99459454457,-2.82659454813,-4.5519839093,-1.00160531505
-27.0794893163,-13.5844646703,5.49721582042,-6.32066755812,-9.5272037356,-1.82198343061,-0.503219489627,-5.89882128991,1.17694915172,-6.58879126038,-4.85461689848,-1.73855390955,-1.01532452139,5.98556161151,0.944551865424,-3.03646541948,-4.05523318773,-3.01132800612,22.0396691463
